,coin_id,timestamp,price
612,ethereum,1759190400000,4215.61278947927
613,ethereum,1759276800000,4144.230463371581
614,ethereum,1759363200000,4343.951983440489
615,ethereum,1759449600000,4484.006245909478
616,ethereum,1759536000000,4515.759068159723
617,ethereum,1759622400000,4487.706651673285
618,ethereum,1759708800000,4515.321391965295
619,ethereum,1759795200000,4689.131734746596
620,ethereum,1759881600000,4454.32846286666
621,ethereum,1759968000000,4527.578004547945
622,ethereum,1760054400000,4368.649439385323
623,ethereum,1760140800000,3835.632842050135
624,ethereum,1760227200000,3749.218185954949
625,ethereum,1760313600000,4159.729307791921
626,ethereum,1760400000000,4246.217461554773
627,ethereum,1760486400000,4128.888447033946
628,ethereum,1760572800000,3983.1544356894233
629,ethereum,1760659200000,3890.1993012479857
630,ethereum,1760745600000,3831.244175835675
631,ethereum,1760832000000,3889.4990302043157
632,ethereum,1760918400000,3985.0765644046796
633,ethereum,1761004800000,3978.7901551344357
634,ethereum,1761091200000,3877.4871979550117
635,ethereum,1761177600000,3801.7907952382916
636,ethereum,1761264000000,3855.8421162401205
637,ethereum,1761350400000,3933.232269901015
638,ethereum,1761436800000,3952.213557935584
639,ethereum,1761523200000,4161.590896249249
640,ethereum,1761609600000,4123.206220671679
641,ethereum,1761696000000,3982.3127893175442
642,ethereum,1761782400000,3897.359267616961
643,ethereum,1761868800000,3802.2953645331804
644,ethereum,1761955200000,3847.298177365196
645,ethereum,1762041600000,3872.2118961957594
646,ethereum,1762128000000,3910.0947691627284
647,ethereum,1762214400000,3600.71550248779
648,ethereum,1762300800000,3296.7437604313104
649,ethereum,1762387200000,3427.6905913706814
650,ethereum,1762473600000,3308.918164921951
651,ethereum,1762560000000,3434.3512285299594
652,ethereum,1762646400000,3401.4594003397083
653,ethereum,1762732800000,3576.2547046627064
654,ethereum,1762819200000,3564.6105957999334
655,ethereum,1762905600000,3416.781328259322
656,ethereum,1762992000000,3409.6144555411624
657,ethereum,1763078400000,3235.7276362968546
658,ethereum,1763164800000,3106.601287865052
659,ethereum,1763251200000,3170.1129807404664
660,ethereum,1763337600000,3101.686799467
661,ethereum,1763424000000,3021.3021576301335
662,ethereum,1763510400000,3117.2225871583155
663,ethereum,1763596800000,3017.7483614097955
664,ethereum,1763683200000,2832.068358334293
665,ethereum,1763769600000,2764.735218675169
666,ethereum,1763856000000,2768.6178294996353
667,ethereum,1763942400000,2799.8149340924633
668,ethereum,1764028800000,2953.327645752226
669,ethereum,1764115200000,2955.046469321271
670,ethereum,1764201600000,3027.477249132549
671,ethereum,1764288000000,3015.6118196920934
672,ethereum,1764374400000,3033.135645414151
673,ethereum,1764460800000,2991.2330117032593
674,ethereum,1764547200000,2992.8341859495977
675,ethereum,1764633600000,2799.0367919901605
676,ethereum,1764720000000,2995.751149322771
677,ethereum,1764806400000,3195.4089919085554
678,ethereum,1764892800000,3133.698235618616
679,ethereum,1764979200000,3022.6564205232035
680,ethereum,1765065600000,3039.358573133242
681,ethereum,1765152000000,3052.976330436545
682,ethereum,1765238400000,3125.321462183988
683,ethereum,1765324800000,3322.469217836626
684,ethereum,1765411200000,3326.260211637518
685,ethereum,1765497600000,3236.0986208578574
686,ethereum,1765584000000,3085.316694358101
687,ethereum,1765670400000,3115.225428835284
688,ethereum,1765756800000,3065.4912355563642
689,ethereum,1765843200000,2964.488557692104
690,ethereum,1765929600000,2964.2627915054686
691,ethereum,1766016000000,2827.8041755024283
692,ethereum,1766102400000,2826.5948465107654
693,ethereum,1766188800000,2976.796869557769
694,ethereum,1766275200000,2977.162263207443
695,ethereum,1766361600000,3001.6008377810244
696,ethereum,1766448000000,3005.786780691547
697,ethereum,1766534400000,2965.193660040505
698,ethereum,1766620800000,2945.9878145019857
699,ethereum,1766707200000,2904.252344599994
700,ethereum,1766793600000,2926.695639112761
701,ethereum,1766880000000,2948.8621262576116
702,ethereum,1766966400000,2947.8597605720547
703,ethereum,1767052800000,2934.215601758931
704,ethereum,1767139200000,2970.055474481003
705,ethereum,1767225600000,2966.7741798134107
706,ethereum,1767312000000,3000.4191168879165
707,ethereum,1767398400000,3121.9006724537576
708,ethereum,1767484800000,3126.041091396286
709,ethereum,1767571200000,3139.057041912684
710,ethereum,1767657600000,3228.2962247842056
711,ethereum,1767744000000,3295.101927879638
712,ethereum,1767830400000,3164.794750249208
713,ethereum,1767916800000,3104.220322474917
714,ethereum,1768003200000,3083.1361173724354
715,ethereum,1768089600000,3082.9653288303607
716,ethereum,1768176000000,3119.3619360372772
717,ethereum,1768262400000,3090.2827206647894
718,ethereum,1768348800000,3319.9354070565078
719,ethereum,1768435200000,3356.4964063628336
720,ethereum,1768521600000,3318.2037023491666
721,ethereum,1768608000000,3296.062650076136
722,ethereum,1768694400000,3306.8712226908783
723,ethereum,1768780800000,3284.3194316465483
724,ethereum,1768867200000,3185.6644636922747
725,ethereum,1768953600000,2935.6234193160412
726,ethereum,1769040000000,2976.0491465641335
727,ethereum,1769126400000,2948.277889615024
728,ethereum,1769212800000,2950.9128485703054
729,ethereum,1769299200000,2949.197384616335
730,ethereum,1769385600000,2814.1853835458546
731,ethereum,1769409321000,2877.6485466691825
732,tether,1737936000000,0.9996182150055418
733,tether,1738022400000,0.9998793042646281
734,tether,1738108800000,0.9993868651783552
735,tether,1738195200000,0.9999851070048339
736,tether,1738281600000,1.0000920569534553
737,tether,1738368000000,0.9997106059886262
738,tether,1738454400000,0.9997524373355153
739,tether,1738540800000,0.9997188116003191
740,tether,1738627200000,1.0010450921652347
741,tether,1738713600000,1.000261479065075
742,tether,1738800000000,1.0000490560981923
743,tether,1738886400000,1.0000773661564972
744,tether,1738972800000,1.0002013848683518
745,tether,1739059200000,1.0000525933192037
746,tether,1739145600000,1.0001707328493536
747,tether,1739232000000,1.0001766843203037
748,tether,1739318400000,0.9998416429553479
749,tether,1739404800000,1.0000267749335803
750,tether,1739491200000,1.0000784910750329
751,tether,1739577600000,1.0000596582720735
752,tether,1739664000000,1.000153614407417
753,tether,1739750400000,1.0000518966375653
754,tether,1739836800000,0.9999438244956202
755,tether,1739923200000,0.9993962090058426
756,tether,1740009600000,0.9999000749968987
757,tether,1740096000000,1.0001586048382205
758,tether,1740182400000,0.9993985641805645
759,tether,1740268800000,1.0000639024468476
760,tether,1740355200000,0.9999829434393588
761,tether,1740441600000,0.9997259292030104
762,tether,1740528000000,0.9989297727310723
763,tether,1740614400000,0.9985319980806387
764,tether,1740700800000,0.9990511222032294
765,tether,1740787200000,0.9994450907291423
766,tether,1740873600000,0.9996008408280193
767,tether,1740960000000,1.0000712083606202
768,tether,1741046400000,0.9992530350286802
769,tether,1741132800000,0.9997747181371494
770,tether,1741219200000,0.9999746197251654
771,tether,1741305600000,1.000018773779285
772,tether,1741392000000,0.9995706677016682
773,tether,1741478400000,0.9996766806828237
774,tether,1741564800000,0.9996936236619807
775,tether,1741651200000,0.9993765282172375
776,tether,1741737600000,0.9997313886240716
777,tether,1741824000000,0.9997426862936465
778,tether,1741910400000,0.999535469471366
779,tether,1741996800000,1.00000939408902
780,tether,1742083200000,1.0000189048893415
781,tether,1742169600000,0.9999001217350174
782,tether,1742256000000,0.9999317742810434
783,tether,1742342400000,0.9997951704482085
784,tether,1742428800000,1.0002512445330827
785,tether,1742515200000,0.9994043292054364
786,tether,1742601600000,0.9996326144792497
787,tether,1742688000000,0.9998312897865619
788,tether,1742774400000,0.9999640741708669
789,tether,1742860800000,1.0001710876347953
790,tether,1742947200000,1.0001682617664287
791,tether,1743033600000,1.0000800620713957
792,tether,1743120000000,0.9997458571858368
793,tether,1743206400000,0.9995155167001366
794,tether,1743292800000,0.9996714495604069
795,tether,1743379200000,0.9997883719976657
796,tether,1743465600000,0.9997998177062254
797,tether,1743552000000,0.9999825753524252
798,tether,1743638400000,0.9997656585778126
799,tether,1743724800000,0.9995717120873867
800,tether,1743811200000,0.9996464752028551
801,tether,1743897600000,0.9996046941096939
802,tether,1743984000000,0.9991203233591898
803,tether,1744070400000,0.9995898515694867
804,tether,1744156800000,0.9990462655067889
805,tether,1744243200000,0.9997621498962729
806,tether,1744329600000,0.9994140897807697
807,tether,1744416000000,0.9995302194711758
808,tether,1744502400000,0.9998949278588121
809,tether,1744588800000,0.9997121178272996
810,tether,1744675200000,0.999933424815005
811,tether,1744761600000,0.9999497641798489
812,tether,1744848000000,1.000002611700067
813,tether,1744934400000,1.00000586634771
814,tether,1745020800000,0.9998455446122065
815,tether,1745107200000,0.9999083639300109
816,tether,1745193600000,0.9999760948031948
817,tether,1745280000000,1.0000096563092031
818,tether,1745366400000,1.0004298063652504
