,country,code,year,gdp,continent,avg_schooling_years,invalid_gdp_flag,invalid_schooling_flag,log_gdp,log_gdp_zscore,gdp_outlier_flag
2398,Czechia,CZE,1999,28213.455,Europe,12.684,False,False,10.24755427079657,0.6719190074714678,False
2399,Czechia,CZE,2000,29427.406,Europe,12.78,False,False,10.28968169599048,0.7068353106931771,False
2400,Czechia,CZE,2001,30399.873,Europe,12.786,False,False,10.322193709754007,0.7337821113981926,False
2401,Czechia,CZE,2002,30919.549,Europe,12.792,False,False,10.33914391656652,0.7478308826680297,False
2402,Czechia,CZE,2003,31949.297,Europe,12.798,False,False,10.371905456433717,0.7749844970830534,False
2403,Czechia,CZE,2004,33452.34,Europe,12.804,False,False,10.417877018266577,0.8130869205077763,False
2404,Czechia,CZE,2005,35535.746,Europe,12.81,False,False,10.478294398427439,0.8631624130366419,False
2405,Czechia,CZE,2006,37786.88,Europe,12.808,False,False,10.53971723141093,0.9140712509567457,False
2406,Czechia,CZE,2007,39629.008,Europe,12.806000000000001,False,False,10.587316654329426,0.9535228878927917,False
2407,Czechia,CZE,2008,40328.344,Europe,12.804,False,False,10.604809825779647,0.9680216823444778,False
2408,Czechia,CZE,2009,38175.14,Europe,12.802000000000001,False,False,10.549939797401654,0.922543978928918,False
2409,Czechia,CZE,2010,39097.387,Europe,12.8,False,False,10.573810915095823,0.94232898073746,False
2410,Czechia,CZE,2011,39708.164,Europe,12.826,False,False,10.589312087851178,0.9551767549777983,False
2411,Czechia,CZE,2012,39347.05,Europe,12.852,False,False,10.580176282801492,0.9476047626753733,False
2412,Czechia,CZE,2013,39317.555,Europe,12.878,False,False,10.57942639023209,0.9469832322538857,False
2413,Czechia,CZE,2014,40158.016,Europe,12.904,False,False,10.600577350754834,0.9645136972097483,False
2414,Czechia,CZE,2015,42066.574,Europe,12.93,False,False,10.647008737566098,1.0029972355091876,False
2415,Czechia,CZE,2016,43069.465,Europe,12.93,False,False,10.670569556331815,1.0225250535134656,False
2416,Czechia,CZE,2017,45177.523,Europe,12.93,False,False,10.718354963375171,1.0621308389185482,False
2417,Czechia,CZE,2018,46301.082,Europe,12.93,False,False,10.74292060913172,1.0824914836084305,False
2418,Czechia,CZE,2019,47763.617,Europe,12.93,False,False,10.774019478029718,1.1082670331773048,False
2419,Czechia,CZE,2020,45119.938,Europe,12.93,False,False,10.717079512057522,1.061073711768085,False
2420,Czechia,CZE,2021,47796.035,Europe,12.93,False,False,10.774697965248228,1.1088293809909795,False
2421,Czechia,CZE,2022,48390.66,Europe,12.93,False,False,10.787062098876001,1.1190770957951468,False
2422,Czechia,CZE,2023,47558.41,Europe,12.93,False,False,10.76971391879087,1.1046984739494228,False
2423,Czechia,CZE,2024,47963.9,Europe,12.93,False,False,10.778203923600145,1.1117352102538591,False
2449,Democratic Republic of Congo,COD,1990,2403.9702,Africa,3.31,False,False,7.7848768995716116,-1.3692119051143015,False
2450,Democratic Republic of Congo,COD,1991,2129.449,Africa,3.352,False,False,7.66361853979261,-1.4697139803947739,False
2451,Democratic Republic of Congo,COD,1992,1842.5485,Africa,3.394,False,False,7.51890494664785,-1.5896563617600623,False
2452,Democratic Republic of Congo,COD,1993,1538.3969,Africa,3.436,False,False,7.338496179191936,-1.7391838298963365,False
2453,Democratic Republic of Congo,COD,1994,1410.0565,Africa,3.478,False,False,7.251385053491382,-1.8113837914402653,False
2454,Democratic Republic of Congo,COD,1995,1362.1877,Africa,3.52,False,False,7.216847289255367,-1.8400095867057913,False
2455,Democratic Republic of Congo,COD,1996,1322.5801,Africa,3.518,False,False,7.187339729006092,-1.8644662183716048,False
2456,Democratic Republic of Congo,COD,1997,1228.3907,Africa,3.516,False,False,7.113460217714173,-1.925699474528767,False
2457,Democratic Republic of Congo,COD,1998,1176.0505,Africa,3.514,False,False,7.069917069713454,-1.961789165551248,False
2458,Democratic Republic of Congo,COD,1999,1088.6504,Africa,3.512,False,False,6.992694042925808,-2.0257936141166324,False
2459,Democratic Republic of Congo,COD,2000,981.42206,Africa,3.51,False,False,6.8890026014956955,-2.1117357716020457,False
2460,Democratic Republic of Congo,COD,2001,930.85785,Africa,3.534,False,False,6.836106580334842,-2.155577366609882,False
2461,Democratic Republic of Congo,COD,2002,929.4528,Africa,3.558,False,False,6.8345960258829095,-2.1568293533390452,False
2462,Democratic Republic of Congo,COD,2003,953.0446,Africa,3.582,False,False,6.859661702139409,-2.1360542703948435,False
2463,Democratic Republic of Congo,COD,2004,987.74695,Africa,3.606,False,False,6.895426541460866,-2.1064114434554875,False
2464,Democratic Republic of Congo,COD,2005,1016.6339,Africa,3.63,False,False,6.924252350905769,-2.0825198645480025,False
2465,Democratic Republic of Congo,COD,2006,1036.1333,Africa,3.662,False,False,6.943251082496085,-2.066773222782409,False
2466,Democratic Republic of Congo,COD,2007,1091.004,Africa,3.694,False,False,6.994853652187486,-2.024003673917959,False
2467,Democratic Republic of Congo,COD,2008,1136.9468,Africa,3.726,False,False,7.036101702858146,-1.9898162191211863,False
2468,Democratic Republic of Congo,COD,2009,1108.5751,Africa,3.758,False,False,7.010830775972137,-2.01076141911345,False
2469,Democratic Republic of Congo,COD,2010,1158.0143,Africa,3.79,False,False,7.054462006934068,-1.974598722646933,False
2470,Democratic Republic of Congo,COD,2011,1205.7399,Africa,3.892,False,False,7.094848682384867,-1.9411251979853614,False
2471,Democratic Republic of Congo,COD,2012,1267.2383,Africa,3.9939999999999998,False,False,7.144595244719584,-1.8998939561821528,False
2472,Democratic Republic of Congo,COD,2013,1342.7416,Africa,4.096,False,False,7.202468772947718,-1.8519268741489543,False
2473,Democratic Republic of Congo,COD,2014,1392.7584,Africa,4.1979999999999995,False,False,7.239041520115909,-1.8216144322207424,False
2474,Democratic Republic of Congo,COD,2015,1433.2158,Africa,4.3,False,False,7.26767600965136,-1.7978814242190275,False
2475,Democratic Republic of Congo,COD,2016,1388.8016,Africa,4.41,False,False,7.236196495979155,-1.823972462054627,False
2476,Democratic Republic of Congo,COD,2017,1395.7196,Africa,4.52,False,False,7.241165403548473,-1.8198541025163362,False
2477,Democratic Republic of Congo,COD,2018,1431.7285,Africa,4.63,False,False,7.266637734573125,-1.79874197354746,False
2478,Democratic Republic of Congo,COD,2019,1394.7646,Africa,4.739999999999999,False,False,7.240480934496626,-1.820421408228712,False
2479,Democratic Republic of Congo,COD,2020,1361.028,Africa,4.85,False,False,7.2159955755478515,-1.84071550912884,False
2480,Democratic Republic of Congo,COD,2021,1402.3856,Africa,4.85,False,False,7.245930065442499,-1.8159050270939727,False
2481,Democratic Republic of Congo,COD,2022,1484.3384,Africa,4.85,False,False,7.302724430076916,-1.7688323838519089,False
2482,Democratic Republic of Congo,COD,2023,1559.338,Africa,4.85,False,False,7.352016651203473,-1.7279777118323318,False
2483,Democratic Republic of Congo,COD,2024,1602.075,Africa,4.85,False,False,7.379054943011848,-1.7055676739286916,False
2508,Denmark,DNK,1990,46200.477,Europe,10.48,False,False,10.740745401691855,1.0806886152348978,False
2509,Denmark,DNK,1991,46752.67,Europe,10.592,False,False,10.752626645385453,1.0905360983304622,False
2510,Denmark,DNK,1992,47540.926,Europe,10.704,False,False,10.76934621905852,1.1043937148693173,False
2511,Denmark,DNK,1993,47345.414,Europe,10.815999999999999,False,False,10.765225240702952,1.1009781410674344,False
2512,Denmark,DNK,1994,49684.137,Europe,10.927999999999999,False,False,10.81344098608722,1.1409406020568913,False
2513,Denmark,DNK,1995,50927.547,Europe,11.04,False,False,10.838159254571853,1.1614277444244199,False
2514,Denmark,DNK,1996,52106.562,Europe,11.132,False,False,10.86104616990638,1.1803970137769058,False
2515,Denmark,DNK,1997,53534.613,Europe,11.224,False,False,10.888083695650579,1.202806416746677,False
2516,Denmark,DNK,1998,54581.414,Europe,11.315999999999999,False,False,10.907448700852365,1.218856635586382,False
2517,Denmark,DNK,1999,56015.355,Europe,11.408,False,False,10.933381128560887,1.240350104626515,False
2518,Denmark,DNK,2000,57907.504,Europe,11.5,False,False,10.966602257926759,1.2678846387445444,False
2519,Denmark,DNK,2001,58248.555,Europe,11.562,False,False,10.972474564253298,1.2727517586163244,False
2520,Denmark,DNK,2002,58327.83,Europe,11.624,False,False,10.973834616929832,1.2738790055684643,False
2521,Denmark,DNK,2003,58425.965,Europe,11.686,False,False,10.975515676172668,1.2752723110929853,False
2522,Denmark,DNK,2004,59893.094,Europe,11.748000000000001,False,False,11.0003164853033,1.2958278652898765,False
2523,Denmark,DNK,2005,61137.68,Europe,11.81,False,False,11.020883649026473,1.3128744643085293,False
2524,Denmark,DNK,2006,63262.742,Europe,11.842,False,False,11.055051840845978,1.3411939483647224,False
2525,Denmark,DNK,2007,63604.562,Europe,11.874,False,False,11.06044047631552,1.3456601892788,False
2526,Denmark,DNK,2008,62968.16,Europe,11.906,False,False,11.05038448079225,1.337325519232613,False
2527,Denmark,DNK,2009,59516.508,Europe,11.938,False,False,10.99400899843102,1.2906000564887044,False
2528,Denmark,DNK,2010,60190.633,Europe,11.97,False,False,11.005272021183643,1.299935142025345,False
2529,Denmark,DNK,2011,60729.055,Europe,11.91,False,False,11.014177528092139,1.3073162572520365,False
2530,Denmark,DNK,2012,60497.69,Europe,11.85,False,False,11.010360461471807,1.3041525733829296,False
2531,Denmark,DNK,2013,61085.03,Europe,11.790000000000001,False,False,11.020022106956972,1.3121603958840176,False
2532,Denmark,DNK,2014,61552.8,Europe,11.73,False,False,11.027650622048244,1.318483107154222,False
2533,Denmark,DNK,2015,62405.715,Europe,11.67,False,False,11.04141213670219,1.329889007615394,False
2534,Denmark,DNK,2016,63823.45,Europe,11.674,False,False,11.063875956660075,1.3485076045402493,False
2535,Denmark,DNK,2017,65352.4,Europe,11.677999999999999,False,False,11.087549443703182,1.3681288049366085,False
2536,Denmark,DNK,2018,66238.7,Europe,11.682,False,False,11.101020163262692,1.3792936868772803,False
2537,Denmark,DNK,2019,67131.47,Europe,11.686,False,False,11.114408214503262,1.3903900511699432,False
2538,Denmark,DNK,2020,65744.44,Europe,11.69,False,False,11.093530383726739,1.373085963235558,False
2539,Denmark,DNK,2021,69715.18,Europe,11.69,False,False,11.152173363566547,1.4216907867320432,False
2540,Denmark,DNK,2022,69475.32,Europe,11.69,False,False,11.148726860573468,1.418834235613456,False
2541,Denmark,DNK,2023,69379.22,Europe,11.69,False,False,11.147342678027567,1.417686989199405,False
2542,Denmark,DNK,2024,71431.29,Europe,11.69,False,False,11.176491287624753,1.4418461132498759,False
2616,Dominican Republic,DOM,1990,7327.7266,North America,6.13,False,False,8.899420596706005,-0.44544916614168883,False
2617,Dominican Republic,DOM,1991,7246.2466,North America,6.22,False,False,8.888238903445622,-0.45471684368463355,False
2618,Dominican Republic,DOM,1992,7900.768,North America,6.31,False,False,8.974715248919896,-0.383043004465008,False
2619,Dominican Republic,DOM,1993,8318.492,North America,6.4,False,False,9.026236267387487,-0.340341047371134,False
2620,Dominican Republic,DOM,1994,8372.071,North America,6.49,False,False,9.032656564179716,-0.3350197387808519,False
2621,Dominican Republic,DOM,1995,8685.017,North America,6.58,False,False,9.069354636071102,-0.30460342446983635,False
2622,Dominican Republic,DOM,1996,9036.884,North America,6.67,False,False,9.109069703701392,-0.27168654579835305,False
2623,Dominican Republic,DOM,1997,9671.148,North America,6.76,False,False,9.17690229908451,-0.21546513046592727,False
2624,Dominican Republic,DOM,1998,10150.446,North America,6.8500000000000005,False,False,9.22527292439126,-0.17537430097753082,False
2625,Dominican Republic,DOM,1999,10582.077,North America,6.94,False,False,9.266916999944879,-0.14085861048078202,False
2626,Dominican Republic,DOM,2000,10896.318,North America,7.03,False,False,9.296180212985446,-0.11660450012243917,False
2627,Dominican Republic,DOM,2001,10991.137,North America,7.132000000000001,False,False,9.304844499735097,-0.10942331442314329,False
2628,Dominican Republic,DOM,2002,11313.069,North America,7.234,False,False,9.333713885085803,-0.08549561867411919,False
2629,Dominican Republic,DOM,2003,11000.868,North America,7.336,False,False,9.305729457758257,-0.10868983824858652,False
2630,Dominican Republic,DOM,2004,11131.2705,North America,7.438,False,False,9.317513588698263,-0.0989228447233078,False
2631,Dominican Republic,DOM,2005,12022.508,North America,7.54,False,False,9.394535838570603,-0.03508480527555916,False
2632,Dominican Republic,DOM,2006,12961.918,North America,7.656,False,False,9.46977095278342,0.027272009760800773,False
2633,Dominican Republic,DOM,2007,13754.921,North America,7.771999999999999,False,False,9.529151929976132,0.0764885046146541,False
2634,Dominican Republic,DOM,2008,14030.141,North America,7.888,False,False,9.548963222939093,0.09290861833214004,False
2635,Dominican Republic,DOM,2009,13992.41,North America,8.004,False,False,9.546270318727677,0.09067666943993874,False
2636,Dominican Republic,DOM,2010,14975.001,North America,8.12,False,False,9.61413748976161,0.14692674196901018,False
2637,Dominican Republic,DOM,2011,15258.086,North America,8.192,False,False,9.63286487102176,0.16244848153932828,False
2638,Dominican Republic,DOM,2012,15487.277,North America,8.264,False,False,9.6477741271251,0.17480565989803856,False
2639,Dominican Republic,DOM,2013,16054.768,North America,8.336,False,False,9.683761156092206,0.20463264338160536,False
2640,Dominican Republic,DOM,2014,16993.588,North America,8.408,False,False,9.740591375418829,0.2517350039230106,False
2641,Dominican Republic,DOM,2015,17973.188,North America,8.48,False,False,9.796636370831974,0.29818655050809906,False
2642,Dominican Republic,DOM,2016,18968.975,North America,8.592,False,False,9.850560028786058,0.34287987755768884,False
2643,Dominican Republic,DOM,2017,19501.875,North America,8.704,False,False,9.878265893775508,0.365843217437555,False
2644,Dominican Republic,DOM,2018,20662.848,North America,8.815999999999999,False,False,9.936092584092716,0.4137714789947186,False
2645,Dominican Republic,DOM,2019,21451.287,North America,8.927999999999999,False,False,9.973539922556235,0.4448088048844395,False
2646,Dominican Republic,DOM,2020,19545.41,North America,9.04,False,False,9.880495755239064,0.36769138448421307,False
2647,Dominican Republic,DOM,2021,22053.459,North America,9.04,False,False,10.001224739320362,0.46775469944894965,False
2648,Dominican Republic,DOM,2022,22986.959,North America,9.04,False,False,10.042682334105999,0.5021158298459563,False
2649,Dominican Republic,DOM,2023,23282.49,North America,9.04,False,False,10.05545685488858,0.5127036841737148,False
2650,Dominican Republic,DOM,2024,24229.889,North America,9.04,False,False,10.095342232702265,0.5457617203448024,False
2843,Ecuador,ECU,1990,9104.816,South America,7.23,False,False,9.11655878328096,-0.2654794022986479,False
2844,Ecuador,ECU,1991,9292.618,South America,7.248,False,False,9.136975600503481,-0.24855741436127804,False
2845,Ecuador,ECU,1992,9291.371,South America,7.266,False,False,9.13684139896022,-0.24866864408290865,False
2846,Ecuador,ECU,1993,9284.315,South America,7.284000000000001,False,False,9.136081696159541,-0.24929830547865678,False
2847,Ecuador,ECU,1994,9494.175,South America,7.3020000000000005,False,False,9.158433731635716,-0.23077235843308816,False
2848,Ecuador,ECU,1995,9525.177,South America,7.32,False,False,9.16169378249941,-0.22807034367783047,False
2849,Ecuador,ECU,1996,9509.275,South America,7.338,False,False,9.160022917091824,-0.22945520028716304,False
2850,Ecuador,ECU,1997,9739.267,South America,7.356,False,False,9.183921137131144,-0.2096477353516454,False
2851,Ecuador,ECU,1998,9876.751,South America,7.3740000000000006,False,False,9.197938890506315,-0.19802945758884075,False
2852,Ecuador,ECU,1999,9242.967,South America,7.392,False,False,9.131618216989011,-0.2529977528439933,False
2853,Ecuador,ECU,2000,9183.052,South America,7.41,False,False,9.125114890234972,-0.25838787882127995,False
2854,Ecuador,ECU,2001,9405.117,South America,7.468,False,False,9.14900918184914,-0.23858366986647175,False
2855,Ecuador,ECU,2002,9697.556,South America,7.526,False,False,9.179629173981645,-0.21320502578785153,False
2856,Ecuador,ECU,2003,9802.814,South America,7.5840000000000005,False,False,9.190424766298186,-0.20425735872661407,False
2857,Ecuador,ECU,2004,10290.663,South America,7.642,False,False,9.238992258239357,-0.1640033610628542,False
2858,Ecuador,ECU,2005,10660.205,South America,7.7,False,False,9.274272928304157,-0.13476182616777227,False
2859,Ecuador,ECU,2006,10933.49,South America,7.764,False,False,9.299585834869754,-0.11378183232767936,False
2860,Ecuador,ECU,2007,10952.822,South America,7.828,False,False,9.301352418936329,-0.11231764160984559,False
2861,Ecuador,ECU,2008,11474.525,South America,7.8919999999999995,False,False,9.347884639736465,-0.07375052948375257,False
2862,Ecuador,ECU,2009,11403.527,South America,7.9559999999999995,False,False,9.34167797249753,-0.07889477635650552,False
2863,Ecuador,ECU,2010,11665.698,South America,8.02,False,False,9.36440801978495,-0.06005552331224222,False
2864,Ecuador,ECU,2011,12449.078,South America,8.123999999999999,False,False,9.429401842925657,-0.006186956081430889,False
2865,Ecuador,ECU,2012,12961.026,South America,8.228,False,False,9.469702133439418,0.027214970502605688,False
2866,Ecuador,ECU,2013,13689.152,South America,8.331999999999999,False,False,9.52435897333984,0.07251597777564202,False
2867,Ecuador,ECU,2014,14064.799,South America,8.436,False,False,9.551430430029095,0.09495350359319543,False
2868,Ecuador,ECU,2015,13881.57,South America,8.54,False,False,9.538317340056002,0.08408503433435599,False
2869,Ecuador,ECU,2016,13586.516,South America,8.645999999999999,False,False,9.516833109303827,0.06627834636386513,False
2870,Ecuador,ECU,2017,14179.153,South America,8.751999999999999,False,False,9.559528066285166,0.1016650346586394,False
2871,Ecuador,ECU,2018,14083.507,South America,8.858,False,False,9.552759675402127,0.09605521665273362,False
2872,Ecuador,ECU,2019,13870.489,South America,8.964,False,False,9.53751876863549,0.0834231576178357,False
2873,Ecuador,ECU,2020,12440.326,South America,9.07,False,False,9.428698571737586,-0.006769845492230237,False
2874,Ecuador,ECU,2021,13507.444,South America,9.07,False,False,9.510996219864726,0.06144058092747447,False
2875,Ecuador,ECU,2022,14186.639,South America,9.07,False,False,9.560055885157544,0.10210250463714522,False
2876,Ecuador,ECU,2023,14343.019,South America,9.07,False,False,9.571018621981336,0.11118870540344969,False
2877,Ecuador,ECU,2024,13935.539,South America,9.07,False,False,9.542197618751795,0.08730111001197922,False
2908,Egypt,EGY,1990,8006.6216,Africa,4.6,False,False,8.988024178307226,-0.3720122184175493,False
2909,Egypt,EGY,1991,7876.5527,Africa,4.752,False,False,8.971645612512697,-0.3855871987774022,False
2910,Egypt,EGY,1992,8034.5625,Africa,4.904,False,False,8.991507827404815,-0.3691248796435897,False
2911,Egypt,EGY,1993,8079.0547,Africa,5.056,False,False,8.997030152096718,-0.3645478336327387,False
2912,Egypt,EGY,1994,8221.047,Africa,5.208,False,False,9.014452852201842,-0.3501074476606245,False
2913,Egypt,EGY,1995,8423.578,Africa,5.36,False,False,9.038789957592256,-0.32993622315689575,False
2914,Egypt,EGY,1996,8662.331,Africa,5.548,False,False,9.066739133928339,-0.3067712205189279,False
2915,Egypt,EGY,1997,8950.654,Africa,5.736,False,False,9.099481881224925,-0.27963318187409997,False
2916,Egypt,EGY,1998,9245.479,Africa,5.9239999999999995,False,False,9.131889954269198,-0.25277252993449967,False
2917,Egypt,EGY,1999,9588.859,Africa,6.112,False,False,9.168357182696838,-0.22254754467670396,False
2918,Egypt,EGY,2000,9981.628,Africa,6.3,False,False,9.208501482254375,-0.1892749074452035,False
2919,Egypt,EGY,2001,10117.333,Africa,6.426,False,False,9.222005370559927,-0.17808253438707242,False
2920,Egypt,EGY,2002,10143.506,Africa,6.552,False,False,9.224588976753015,-0.1759411745287824,False
2921,Egypt,EGY,2003,10250.377,Africa,6.678,False,False,9.235069764377974,-0.16725442576521696,False
2922,Egypt,EGY,2004,10451.821,Africa,6.803999999999999,False,False,9.254531500584935,-0.15112403375821998,False
2923,Egypt,EGY,2005,10700.609,Africa,6.93,False,False,9.2780559347182,-0.1316263722815117,False
2924,Egypt,EGY,2006,11211.832,Africa,7.032,False,False,9.324724928226646,-0.09294589938547372,False
2925,Egypt,EGY,2007,11782.006,Africa,7.134,False,False,9.374328731332904,-0.05183298013546249,False
2926,Egypt,EGY,2008,12391.585,Africa,7.236,False,False,9.424772892187958,-0.010023550575679942,False
2927,Egypt,EGY,2009,12728.081,Africa,7.338,False,False,9.451565933919435,0.012183217699904198,False
2928,Egypt,EGY,2010,13128.988,Africa,7.44,False,False,9.482577888926533,0.03788673078055687,False
2929,Egypt,EGY,2011,13082.427,Africa,7.458,False,False,9.479025158257548,0.034942135407533506,False
2930,Egypt,EGY,2012,13076.806,Africa,7.476,False,False,9.478595405589608,0.03458594524411783,False
2931,Egypt,EGY,2013,13058.075,Africa,7.494000000000001,False,False,9.477161995335537,0.033397897628060516,False
2932,Egypt,EGY,2014,13136.365,Africa,7.5120000000000005,False,False,9.483139617542477,0.03835230603449956,False
2933,Egypt,EGY,2015,13425.912,Africa,7.53,False,False,9.50494185003062,0.05642256209601367,False
2934,Egypt,EGY,2016,13727.32,Africa,7.626,False,False,9.52714328670137,0.07482368894355634,False
2935,Egypt,EGY,2017,14018.36,Africa,7.722,False,False,9.548123177997455,0.09221236728505869,False
2936,Egypt,EGY,2018,14488.209,Africa,7.818,False,False,9.581090425190839,0.11953647727020066,False
2937,Egypt,EGY,2019,15026.568,Africa,7.914,False,False,9.617575113359344,0.14977593361431193,False
2938,Egypt,EGY,2020,15309.236,Africa,8.01,False,False,9.636211585381762,0.16522232524927336,False
2939,Egypt,EGY,2021,15579.016,Africa,8.01,False,False,9.653680159535458,0.1797007328232913,False
2940,Egypt,EGY,2022,16360.391,Africa,8.01,False,False,9.702618509626644,0.2202621073456788,False
2941,Egypt,EGY,2023,16691.387,Africa,8.01,False,False,9.722648116857846,0.2368631655940116,False
2942,Egypt,EGY,2024,16798.152,Africa,8.01,False,False,9.729024159340906,0.24214779506444065,False
2967,El Salvador,SLV,1990,5976.0176,North America,5.08,False,False,8.695509671922105,-0.6144558321603656,False
2968,El Salvador,SLV,1991,5960.059,North America,5.224,False,False,8.692835659339256,-0.6166721231805662,False
2969,El Salvador,SLV,1992,6275.1875,North America,5.368,False,False,8.74435864403166,-0.5739685364285427,False
2970,El Salvador,SLV,1993,6553.0723,North America,5.512,False,False,8.787689272093237,-0.5380549874465871,False
2971,El Salvador,SLV,1994,6795.506,North America,5.656,False,False,8.82401679033225,-0.5079457976186522,False
2972,El Salvador,SLV,1995,7057.9204,North America,5.8,False,False,8.861905726189187,-0.4765424643496635,False
2973,El Salvador,SLV,1996,7062.3003,North America,6.048,False,False,8.862526098948726,-0.4760282833076742,False
2974,El Salvador,SLV,1997,7234.9443,North America,6.296,False,False,8.88667794034901,-0.45601061040662816,False
2975,El Salvador,SLV,1998,7381.1147,North America,6.5440000000000005,False,False,8.906679949549051,-0.439432426122699,False
2976,El Salvador,SLV,1999,7498.4673,North America,6.792,False,False,8.922453918640052,-0.42635855120022026,False
2977,El Salvador,SLV,2000,7545.4478,North America,7.04,False,False,8.928699720004062,-0.42118186894906157,False
2978,El Salvador,SLV,2001,7580.323,North America,7.248,False,False,8.933311089865748,-0.4173598459410809,False
2979,El Salvador,SLV,2002,7675.671,North America,7.456,False,False,8.945810995344004,-0.4069995999039081,False
2980,El Salvador,SLV,2003,7780.272,North America,7.664,False,False,8.95934657800089,-0.3957809577449125,False
2981,El Salvador,SLV,2004,7841.532,North America,7.872,False,False,8.96718950241803,-0.3892805384614332,False
2982,El Salvador,SLV,2005,8050.5347,North America,8.08,False,False,8.99349379056699,-0.36747886183836004,False
2983,El Salvador,SLV,2006,8404.247,North America,8.076,False,False,9.036492452299292,-0.3318404551647468,False
2984,El Salvador,SLV,2007,8548.835,North America,8.072000000000001,False,False,9.053550295336994,-0.3177024721982774,False
2985,El Salvador,SLV,2008,8704.806,North America,8.068,False,False,9.071630565911448,-0.3027170747570049,False
2986,El Salvador,SLV,2009,8494.498,North America,8.064,False,False,9.047173938775476,-0.3229873619850825,False
2987,El Salvador,SLV,2010,8648.93,North America,8.06,False,False,9.065190892852556,-0.3080544428999188,False
2988,El Salvador,SLV,2011,8943.062,North America,7.982,False,False,9.09863331511875,-0.2803364954834764,False
2989,El Salvador,SLV,2012,9165.42,North America,7.904,False,False,9.123192985737715,-0.2599808031426812,False
2990,El Salvador,SLV,2013,9327.564,North America,7.8260000000000005,False,False,9.140729166503025,-0.24544636145454313,False
2991,El Salvador,SLV,2014,9451.744,North America,7.748,False,False,9.153954553725034,-0.23448481732164975,False
2992,El Salvador,SLV,2015,9646.154,North America,7.67,False,False,9.174314565668384,-0.217609911073774,False
2993,El Salvador,SLV,2016,9863.761,North America,7.756,False,False,9.196622815029148,-0.1991202550969224,False
2994,El Salvador,SLV,2017,10064.794,North America,7.842,False,False,9.216798870899712,-0.18239781641589364,False
2995,El Salvador,SLV,2018,10297.203,North America,7.928,False,False,9.239627583942369,-0.16347678663327994,False
2996,El Salvador,SLV,2019,10543.938,North America,8.014,False,False,9.263306376603605,-0.14385118880293227,False
2997,El Salvador,SLV,2020,9692.449,North America,8.1,False,False,9.17910240773088,-0.21364162332624864,False
2998,El Salvador,SLV,2021,10809.714,North America,8.1,False,False,9.288200453298987,-0.12321833202805099,False
2999,El Salvador,SLV,2022,11085.618,North America,8.1,False,False,9.313403871511266,-0.10232908497644867,False
3000,El Salvador,SLV,2023,11424.6455,North America,8.1,False,False,9.343528186834623,-0.07736127070023208,False
3001,El Salvador,SLV,2024,11669.082,North America,8.1,False,False,9.364698058947413,-0.05981513132777792,False
3042,Estonia,EST,1990,19163.229,Europe,12.33,False,False,9.860748565509288,0.35132440118989205,False
3043,Estonia,EST,1991,17718.955,Europe,12.33,False,False,9.782390249508138,0.28637899546321477,False
3044,Estonia,EST,1992,14225.231,Europe,12.33,False,False,9.562772497878498,0.10435410375729533,False
3045,Estonia,EST,1993,13758.295,Europe,12.33,False,False,9.52939719392615,0.07669178574111103,False
3046,Estonia,EST,1994,13824.843,Europe,12.33,False,False,9.534222470087355,0.0806910998410746,False
3047,Estonia,EST,1995,14710.969,Europe,12.33,False,False,9.59634868498132,0.1321829189415778,False
3048,Estonia,EST,1996,15667.591,Europe,12.33,False,False,9.659349590283654,0.18439970415104992,False
3049,Estonia,EST,1997,17915.453,Europe,12.33,False,False,9.79341891549249,0.295519840028675,False
3050,Estonia,EST,1998,18873.375,Europe,12.33,False,False,9.845507477695802,0.3386921920986678,False
3051,Estonia,EST,1999,18737.898,Europe,12.33,False,False,9.838303383012487,0.3327212514764314,False
3052,Estonia,EST,2000,20528.57,Europe,12.33,False,False,9.929572853422378,0.40836775702591677,False
3053,Estonia,EST,2001,21874.695,Europe,12.33,False,False,9.99308576827147,0.4610089090345641,False
3054,Estonia,EST,2002,23539.906,Europe,12.33,False,False,10.066452387603237,0.5218170670254314,False
3055,Estonia,EST,2003,25487.533,Europe,12.33,False,False,10.145944709634202,0.5877023663774613,False
3056,Estonia,EST,2004,27384.084,Europe,12.33,False,False,10.21771724768998,0.6471893084398379,False
3057,Estonia,EST,2005,30164.006,Europe,12.33,False,False,10.314404638235128,0.7273263267942937,False
3058,Estonia,EST,2006,33304.594,Europe,12.33,False,False,10.413450624411169,0.8094182104139901,False
3059,Estonia,EST,2007,35989.863,Europe,12.33,False,False,10.490992594452884,0.873687007425032,False
3060,Estonia,EST,2008,34236.95,Europe,12.33,False,False,10.441060749185274,0.8323021983188872,False
3061,Estonia,EST,2009,29284.404,Europe,12.33,False,False,10.284810366600889,0.7027978264824315,False
3062,Estonia,EST,2010,30070.299,Europe,12.33,False,False,10.311293219398387,0.724747502120026,False
3063,Estonia,EST,2011,32456.121,Europe,12.33,False,False,10.387644333003564,0.7880292864133369,False
3064,Estonia,EST,2012,33768.574,Europe,12.33,False,False,10.42728588565949,0.8208852339663287,False
3065,Estonia,EST,2013,34484.223,Europe,12.33,False,False,10.448257194076103,0.838266798594596,False
3066,Estonia,EST,2014,35723.625,Europe,12.33,False,False,10.483567513603905,0.8675329077340277,False
3067,Estonia,EST,2015,36356.44,Europe,12.33,False,False,10.50112663370696,0.8820863621405723,False
