,date,open,high,low,close,volume,ticker
1630,2024-06-19,5476.14990234375,5490.3798828125,5471.31982421875,5487.02978515625,,^GSPC
1631,2024-06-20,5499.990234375,5505.52978515625,5455.56005859375,5473.169921875,3847060000.0,^GSPC
1632,2024-06-21,5466.77001953125,5478.31005859375,5452.02978515625,5464.6201171875,6773800000.0,^GSPC
1633,2024-06-22,5466.77001953125,5478.31005859375,5452.02978515625,5464.6201171875,,^GSPC
1634,2024-06-23,5466.77001953125,5478.31005859375,5452.02978515625,5464.6201171875,,^GSPC
1635,2024-06-24,5459.580078125,5490.66015625,5447.58984375,5447.8701171875,3696750000.0,^GSPC
1636,2024-06-25,5460.72998046875,5472.8798828125,5446.56005859375,5469.2998046875,3591960000.0,^GSPC
1637,2024-06-26,5460.7099609375,5483.14013671875,5451.8701171875,5477.89990234375,3563920000.0,^GSPC
1638,2024-06-27,5473.58984375,5490.81005859375,5467.5400390625,5482.8701171875,3589530000.0,^GSPC
1639,2024-06-28,5488.47998046875,5523.64013671875,5451.1201171875,5460.47998046875,7199220000.0,^GSPC
1640,2024-06-29,5488.47998046875,5523.64013671875,5451.1201171875,5460.47998046875,,^GSPC
1641,2024-06-30,5488.47998046875,5523.64013671875,5451.1201171875,5460.47998046875,,^GSPC
1642,2024-07-01,5471.080078125,5479.5498046875,5446.52978515625,5475.08984375,3488760000.0,^GSPC
1643,2024-07-02,5461.83984375,5509.68994140625,5458.43017578125,5509.009765625,3329950000.0,^GSPC
1644,2024-07-03,5507.43994140625,5539.27001953125,5507.419921875,5537.02001953125,2179470000.0,^GSPC
1645,2024-07-04,5507.43994140625,5539.27001953125,5507.419921875,5537.02001953125,,^GSPC
1646,2024-07-05,5537.91015625,5570.330078125,5531.6298828125,5567.18994140625,3253080000.0,^GSPC
1647,2024-07-06,5537.91015625,5570.330078125,5531.6298828125,5567.18994140625,,^GSPC
1648,2024-07-07,5537.91015625,5570.330078125,5531.6298828125,5567.18994140625,,^GSPC
1649,2024-07-08,5572.75,5583.10986328125,5562.509765625,5572.85009765625,3185670000.0,^GSPC
1650,2024-07-09,5584.240234375,5590.75,5574.56982421875,5576.97998046875,3232920000.0,^GSPC
1651,2024-07-10,5591.259765625,5635.39013671875,5586.43994140625,5633.91015625,3336100000.0,^GSPC
1652,2024-07-11,5635.2099609375,5642.4501953125,5576.52978515625,5584.5400390625,4020950000.0,^GSPC
1653,2024-07-12,5590.759765625,5655.56005859375,5590.43994140625,5615.35009765625,3700280000.0,^GSPC
1654,2024-07-13,5590.759765625,5655.56005859375,5590.43994140625,5615.35009765625,,^GSPC
1655,2024-07-14,5590.759765625,5655.56005859375,5590.43994140625,5615.35009765625,,^GSPC
1656,2024-07-15,5638.16015625,5666.93994140625,5614.75,5631.22021484375,3620470000.0,^GSPC
1657,2024-07-16,5644.08984375,5669.669921875,5639.02001953125,5667.2001953125,4041760000.0,^GSPC
1658,2024-07-17,5610.06982421875,5622.490234375,5584.81005859375,5588.27001953125,4246450000.0,^GSPC
1659,2024-07-18,5608.56005859375,5614.0498046875,5522.81005859375,5544.58984375,4007510000.0,^GSPC
1660,2024-07-19,5543.3701171875,5557.5,5497.0400390625,5505.0,3760570000.0,^GSPC
1661,2024-07-20,5543.3701171875,5557.5,5497.0400390625,5505.0,,^GSPC
1662,2024-07-21,5543.3701171875,5557.5,5497.0400390625,5505.0,,^GSPC
1663,2024-07-22,5544.5400390625,5570.35986328125,5529.0400390625,5564.41015625,3375180000.0,^GSPC
1664,2024-07-23,5565.2998046875,5585.33984375,5550.89990234375,5555.740234375,3500210000.0,^GSPC
1665,2024-07-24,5505.83984375,5508.0400390625,5419.97998046875,5427.1298828125,3945550000.0,^GSPC
1666,2024-07-25,5428.7001953125,5491.58984375,5390.9501953125,5399.22021484375,4592120000.0,^GSPC
1667,2024-07-26,5433.669921875,5488.31982421875,5430.7001953125,5459.10009765625,3638770000.0,^GSPC
1668,2024-07-27,5433.669921875,5488.31982421875,5430.7001953125,5459.10009765625,,^GSPC
1669,2024-07-28,5433.669921875,5488.31982421875,5430.7001953125,5459.10009765625,,^GSPC
1670,2024-07-29,5476.5498046875,5487.740234375,5444.43994140625,5463.5400390625,3379970000.0,^GSPC
1671,2024-07-30,5478.72998046875,5489.4599609375,5401.7001953125,5436.43994140625,3777740000.0,^GSPC
1672,2024-07-31,5505.58984375,5551.509765625,5493.75,5522.2998046875,4546910000.0,^GSPC
1673,2024-08-01,5537.83984375,5566.16015625,5410.419921875,5446.68017578125,4703620000.0,^GSPC
1674,2024-08-02,5376.6298828125,5383.89013671875,5302.02978515625,5346.56005859375,5156450000.0,^GSPC
1675,2024-08-03,5376.6298828125,5383.89013671875,5302.02978515625,5346.56005859375,,^GSPC
1676,2024-08-04,5376.6298828125,5383.89013671875,5302.02978515625,5346.56005859375,,^GSPC
1677,2024-08-05,5151.14013671875,5250.89013671875,5119.259765625,5186.330078125,5333250000.0,^GSPC
1678,2024-08-06,5206.419921875,5312.33984375,5193.56005859375,5240.02978515625,4690190000.0,^GSPC
1679,2024-08-07,5293.1298828125,5330.64013671875,5195.5400390625,5199.5,4558260000.0,^GSPC
1680,2024-08-08,5252.56982421875,5328.02978515625,5233.85009765625,5319.31005859375,4016830000.0,^GSPC
1681,2024-08-09,5314.66015625,5358.669921875,5300.83984375,5344.16015625,3516400000.0,^GSPC
1682,2024-08-10,5314.66015625,5358.669921875,5300.83984375,5344.16015625,,^GSPC
1683,2024-08-11,5314.66015625,5358.669921875,5300.83984375,5344.16015625,,^GSPC
1684,2024-08-12,5351.8798828125,5371.2001953125,5324.3701171875,5344.39013671875,3360160000.0,^GSPC
1685,2024-08-13,5376.97998046875,5436.5,5376.97998046875,5434.43017578125,3648980000.0,^GSPC
1686,2024-08-14,5442.35986328125,5463.22021484375,5415.91015625,5455.2099609375,3380050000.0,^GSPC
1687,2024-08-15,5501.1298828125,5546.22998046875,5501.1298828125,5543.22021484375,3723310000.0,^GSPC
1688,2024-08-16,5530.5,5561.97998046875,5525.169921875,5554.25,3357690000.0,^GSPC
1689,2024-08-17,5530.5,5561.97998046875,5525.169921875,5554.25,,^GSPC
1690,2024-08-18,5530.5,5561.97998046875,5525.169921875,5554.25,,^GSPC
1691,2024-08-19,5557.22998046875,5608.2998046875,5550.740234375,5608.25,3222050000.0,^GSPC
1692,2024-08-20,5602.8798828125,5620.509765625,5585.5,5597.1201171875,2994420000.0,^GSPC
1693,2024-08-21,5603.08984375,5632.68017578125,5591.56982421875,5620.85009765625,3119670000.0,^GSPC
1694,2024-08-22,5637.77001953125,5643.22021484375,5560.9501953125,5570.64013671875,2981530000.0,^GSPC
1695,2024-08-23,5602.490234375,5641.81982421875,5585.16015625,5634.60986328125,3291940000.0,^GSPC
1696,2024-08-24,5602.490234375,5641.81982421875,5585.16015625,5634.60986328125,,^GSPC
1697,2024-08-25,5602.490234375,5641.81982421875,5585.16015625,5634.60986328125,,^GSPC
1698,2024-08-26,5639.66015625,5651.6201171875,5602.33984375,5616.83984375,2938570000.0,^GSPC
1699,2024-08-27,5602.89013671875,5631.18017578125,5593.47998046875,5625.7998046875,2798990000.0,^GSPC
1700,2024-08-28,5624.509765625,5627.02978515625,5560.9501953125,5592.18017578125,3053450000.0,^GSPC
1701,2024-08-29,5607.2998046875,5646.9501953125,5583.7099609375,5591.9599609375,3065640000.0,^GSPC
1702,2024-08-30,5612.740234375,5651.3701171875,5581.7900390625,5648.39990234375,4185850000.0,^GSPC
1703,2024-08-31,5612.740234375,5651.3701171875,5581.7900390625,5648.39990234375,,^GSPC
1704,2024-09-01,5612.740234375,5651.3701171875,5581.7900390625,5648.39990234375,,^GSPC
1705,2024-09-02,5612.740234375,5651.3701171875,5581.7900390625,5648.39990234375,,^GSPC
1706,2024-09-03,5623.89013671875,5623.89013671875,5504.330078125,5528.93017578125,3866350000.0,^GSPC
1707,2024-09-04,5506.68017578125,5552.990234375,5503.66015625,5520.06982421875,3478140000.0,^GSPC
1708,2024-09-05,5520.080078125,5546.2998046875,5480.5400390625,5503.41015625,3521650000.0,^GSPC
1709,2024-09-06,5507.330078125,5522.47021484375,5402.6201171875,5408.419921875,3822800000.0,^GSPC
1710,2024-09-07,5507.330078125,5522.47021484375,5402.6201171875,5408.419921875,,^GSPC
1711,2024-09-08,5507.330078125,5522.47021484375,5402.6201171875,5408.419921875,,^GSPC
1712,2024-09-09,5442.06982421875,5484.2001953125,5434.490234375,5471.0498046875,3825940000.0,^GSPC
1713,2024-09-10,5490.509765625,5497.91015625,5441.72021484375,5495.52001953125,3848180000.0,^GSPC
1714,2024-09-11,5496.419921875,5560.41015625,5406.9599609375,5554.1298828125,3839450000.0,^GSPC
1715,2024-09-12,5557.47998046875,5600.7099609375,5535.5,5595.759765625,3655070000.0,^GSPC
1716,2024-09-13,5603.33984375,5636.27001953125,5601.64990234375,5626.02001953125,3500790000.0,^GSPC
1717,2024-09-14,5603.33984375,5636.27001953125,5601.64990234375,5626.02001953125,,^GSPC
1718,2024-09-15,5603.33984375,5636.27001953125,5601.64990234375,5626.02001953125,,^GSPC
1719,2024-09-16,5615.2099609375,5636.0498046875,5604.52978515625,5633.08984375,3437070000.0,^GSPC
1720,2024-09-17,5655.509765625,5670.81005859375,5614.0498046875,5634.580078125,3443600000.0,^GSPC
1721,2024-09-18,5641.68017578125,5689.75,5615.080078125,5618.259765625,3691390000.0,^GSPC
1722,2024-09-19,5702.6298828125,5733.56982421875,5686.419921875,5713.64013671875,4024530000.0,^GSPC
1723,2024-09-20,5709.64013671875,5715.14013671875,5674.490234375,5702.5498046875,7867260000.0,^GSPC
1724,2024-09-21,5709.64013671875,5715.14013671875,5674.490234375,5702.5498046875,,^GSPC
1725,2024-09-22,5709.64013671875,5715.14013671875,5674.490234375,5702.5498046875,,^GSPC
1726,2024-09-23,5711.89990234375,5725.35986328125,5704.22021484375,5718.56982421875,3529550000.0,^GSPC
1727,2024-09-24,5727.66015625,5735.31982421875,5698.990234375,5732.93017578125,3872710000.0,^GSPC
1728,2024-09-25,5733.64990234375,5741.02978515625,5712.06005859375,5722.259765625,3624910000.0,^GSPC
1729,2024-09-26,5762.22021484375,5767.3701171875,5721.009765625,5745.3701171875,4391180000.0,^GSPC
1730,2024-09-27,5755.35986328125,5763.77978515625,5727.33984375,5738.169921875,3898530000.0,^GSPC
1731,2024-09-28,5755.35986328125,5763.77978515625,5727.33984375,5738.169921875,,^GSPC
1732,2024-09-29,5755.35986328125,5763.77978515625,5727.33984375,5738.169921875,,^GSPC
1733,2024-09-30,5726.52001953125,5765.14013671875,5703.52978515625,5762.47998046875,4425730000.0,^GSPC
1734,2024-10-01,5757.72998046875,5757.72998046875,5681.27978515625,5708.75,4025180000.0,^GSPC
1735,2024-10-02,5698.14013671875,5719.6298828125,5674.0,5709.5400390625,3829050000.0,^GSPC
1736,2024-10-03,5698.18994140625,5718.77978515625,5677.3701171875,5699.93994140625,3597450000.0,^GSPC
1737,2024-10-04,5737.47998046875,5753.2099609375,5702.830078125,5751.06982421875,3479400000.0,^GSPC
1738,2024-10-05,5737.47998046875,5753.2099609375,5702.830078125,5751.06982421875,,^GSPC
1739,2024-10-06,5737.47998046875,5753.2099609375,5702.830078125,5751.06982421875,,^GSPC
1740,2024-10-07,5737.7998046875,5739.33984375,5686.85009765625,5695.93994140625,3637790000.0,^GSPC
1741,2024-10-08,5719.14013671875,5757.60009765625,5714.56005859375,5751.1298828125,3393400000.0,^GSPC
1742,2024-10-09,5751.7998046875,5796.7998046875,5745.02001953125,5792.0400390625,3650340000.0,^GSPC
1743,2024-10-10,5778.35986328125,5795.02978515625,5764.759765625,5780.0498046875,3208790000.0,^GSPC
1744,2024-10-11,5775.08984375,5822.1298828125,5775.08984375,5815.02978515625,3208720000.0,^GSPC
1745,2024-10-12,5775.08984375,5822.1298828125,5775.08984375,5815.02978515625,,^GSPC
1746,2024-10-13,5775.08984375,5822.1298828125,5775.08984375,5815.02978515625,,^GSPC
1747,2024-10-14,5829.81005859375,5871.41015625,5829.56982421875,5859.85009765625,3005250000.0,^GSPC
1748,2024-10-15,5866.740234375,5870.35986328125,5804.47998046875,5815.259765625,3882120000.0,^GSPC
1749,2024-10-16,5816.580078125,5846.52001953125,5808.33984375,5842.47021484375,3467230000.0,^GSPC
1750,2024-10-17,5875.6201171875,5878.4599609375,5840.25,5841.47021484375,3480010000.0,^GSPC
1751,2024-10-18,5859.43017578125,5872.169921875,5846.10986328125,5864.669921875,3374490000.0,^GSPC
1752,2024-10-19,5859.43017578125,5872.169921875,5846.10986328125,5864.669921875,,^GSPC
1753,2024-10-20,5859.43017578125,5872.169921875,5846.10986328125,5864.669921875,,^GSPC
1754,2024-10-21,5857.81982421875,5866.919921875,5824.7900390625,5853.97998046875,3407010000.0,^GSPC
1755,2024-10-22,5832.7001953125,5863.0400390625,5821.169921875,5851.2001953125,3342080000.0,^GSPC
1756,2024-10-23,5834.5,5834.85009765625,5762.41015625,5797.419921875,3532650000.0,^GSPC
1757,2024-10-24,5817.7998046875,5817.7998046875,5784.919921875,5809.85986328125,3543030000.0,^GSPC
1758,2024-10-25,5826.75,5862.81982421875,5799.97998046875,5808.1201171875,3501280000.0,^GSPC
1759,2024-10-26,5826.75,5862.81982421875,5799.97998046875,5808.1201171875,,^GSPC
1760,2024-10-27,5826.75,5862.81982421875,5799.97998046875,5808.1201171875,,^GSPC
1761,2024-10-28,5833.93017578125,5842.919921875,5823.080078125,5823.52001953125,3691280000.0,^GSPC
1762,2024-10-29,5819.68017578125,5847.18994140625,5802.169921875,5832.919921875,3879100000.0,^GSPC
1763,2024-10-30,5832.64990234375,5850.93994140625,5811.27978515625,5813.669921875,3851120000.0,^GSPC
1764,2024-10-31,5775.33984375,5775.33984375,5702.85986328125,5705.4501953125,4425660000.0,^GSPC
1765,2024-11-01,5723.22021484375,5772.52001953125,5723.22021484375,5728.7998046875,3796450000.0,^GSPC
1766,2024-11-02,5723.22021484375,5772.52001953125,5723.22021484375,5728.7998046875,,^GSPC
1767,2024-11-03,5723.22021484375,5772.52001953125,5723.22021484375,5728.7998046875,,^GSPC
1768,2024-11-04,5725.14990234375,5741.43017578125,5696.509765625,5712.68994140625,3602060000.0,^GSPC
1769,2024-11-05,5722.43017578125,5783.43994140625,5722.10009765625,5782.759765625,3768310000.0,^GSPC
1770,2024-11-06,5864.89013671875,5936.14013671875,5864.89013671875,5929.0400390625,6329530000.0,^GSPC
1771,2024-11-07,5947.2099609375,5983.83984375,5947.2099609375,5973.10009765625,4925740000.0,^GSPC
1772,2024-11-08,5976.759765625,6012.4501953125,5976.759765625,5995.5400390625,4666740000.0,^GSPC
1773,2024-11-09,5976.759765625,6012.4501953125,5976.759765625,5995.5400390625,,^GSPC
1774,2024-11-10,5976.759765625,6012.4501953125,5976.759765625,5995.5400390625,,^GSPC
1775,2024-11-11,6008.85986328125,6017.31005859375,5986.68994140625,6001.35009765625,4333000000.0,^GSPC
1776,2024-11-12,6003.60009765625,6009.919921875,5960.080078125,5983.990234375,4243400000.0,^GSPC
1777,2024-11-13,5985.75,6008.18994140625,5965.91015625,5985.3798828125,4220180000.0,^GSPC
1778,2024-11-14,5989.68017578125,5993.8798828125,5942.27978515625,5949.169921875,4184570000.0,^GSPC
1779,2024-11-15,5912.7900390625,5915.31982421875,5853.009765625,5870.6201171875,4590960000.0,^GSPC
1780,2024-11-16,5912.7900390625,5915.31982421875,5853.009765625,5870.6201171875,,^GSPC
1781,2024-11-17,5912.7900390625,5915.31982421875,5853.009765625,5870.6201171875,,^GSPC
1782,2024-11-18,5874.169921875,5908.1201171875,5865.9501953125,5893.6201171875,3983860000.0,^GSPC
1783,2024-11-19,5870.0498046875,5923.509765625,5855.2900390625,5916.97998046875,4036940000.0,^GSPC
1784,2024-11-20,5914.33984375,5920.669921875,5860.56005859375,5917.10986328125,3772620000.0,^GSPC
1785,2024-11-21,5940.580078125,5963.31982421875,5887.259765625,5948.7099609375,4230120000.0,^GSPC
1786,2024-11-22,5944.35986328125,5972.89990234375,5944.35986328125,5969.33984375,4141420000.0,^GSPC
1787,2024-11-23,5944.35986328125,5972.89990234375,5944.35986328125,5969.33984375,,^GSPC
1788,2024-11-24,5944.35986328125,5972.89990234375,5944.35986328125,5969.33984375,,^GSPC
1789,2024-11-25,5992.27978515625,6020.75,5963.91015625,5987.3701171875,5633150000.0,^GSPC
1790,2024-11-26,6000.02978515625,6025.419921875,5992.27001953125,6021.6298828125,3835170000.0,^GSPC
1791,2024-11-27,6014.10986328125,6020.16015625,5984.8701171875,5998.740234375,3363340000.0,^GSPC
1792,2024-11-28,6014.10986328125,6020.16015625,5984.8701171875,5998.740234375,,^GSPC
1793,2024-11-29,6003.97998046875,6044.169921875,6003.97998046875,6032.3798828125,2444420000.0,^GSPC
1794,2024-11-30,6003.97998046875,6044.169921875,6003.97998046875,6032.3798828125,,^GSPC
1795,2024-12-01,6003.97998046875,6044.169921875,6003.97998046875,6032.3798828125,,^GSPC
1796,2024-12-02,6040.10986328125,6053.580078125,6035.330078125,6047.14990234375,4412470000.0,^GSPC
1797,2024-12-03,6042.97021484375,6052.06982421875,6033.39013671875,6049.8798828125,4095000000.0,^GSPC
1798,2024-12-04,6069.39013671875,6089.83984375,6061.06005859375,6086.490234375,4003390000.0,^GSPC
1799,2024-12-05,6089.02978515625,6094.5498046875,6072.89990234375,6075.10986328125,4212020000.0,^GSPC
1800,2024-12-06,6081.3798828125,6099.97021484375,6079.97998046875,6090.27001953125,3924830000.0,^GSPC
1801,2024-12-07,6081.3798828125,6099.97021484375,6079.97998046875,6090.27001953125,,^GSPC
1802,2024-12-08,6081.3798828125,6099.97021484375,6079.97998046875,6090.27001953125,,^GSPC
1803,2024-12-09,6083.009765625,6088.509765625,6048.6298828125,6052.85009765625,4556460000.0,^GSPC
1804,2024-12-10,6057.58984375,6065.39990234375,6029.89013671875,6034.91015625,4048410000.0,^GSPC
1805,2024-12-11,6060.14990234375,6092.58984375,6060.14990234375,6084.18994140625,4269950000.0,^GSPC
1806,2024-12-12,6074.2900390625,6079.68017578125,6051.25,6051.25,3678010000.0,^GSPC
1807,2024-12-13,6068.169921875,6078.580078125,6035.77001953125,6051.08984375,3584960000.0,^GSPC
1808,2024-12-14,6068.169921875,6078.580078125,6035.77001953125,6051.08984375,,^GSPC
1809,2024-12-15,6068.169921875,6078.580078125,6035.77001953125,6051.08984375,,^GSPC
1810,2024-12-16,6063.7900390625,6085.18994140625,6059.14013671875,6074.080078125,4391100000.0,^GSPC
1811,2024-12-17,6052.5498046875,6057.68017578125,6035.18994140625,6050.60986328125,4544500000.0,^GSPC
1812,2024-12-18,6047.64990234375,6070.669921875,5867.7900390625,5872.16015625,5246960000.0,^GSPC
1813,2024-12-19,5912.7099609375,5935.52001953125,5866.06982421875,5867.080078125,4896880000.0,^GSPC
1814,2024-12-20,5842.0,5982.06005859375,5832.2998046875,5930.85009765625,8223220000.0,^GSPC
1815,2024-12-21,5842.0,5982.06005859375,5832.2998046875,5930.85009765625,,^GSPC
1816,2024-12-22,5842.0,5982.06005859375,5832.2998046875,5930.85009765625,,^GSPC
1817,2024-12-23,5940.25,5978.25,5902.56982421875,5974.06982421875,3593280000.0,^GSPC
1818,2024-12-24,5984.6298828125,6040.10009765625,5981.43994140625,6040.0400390625,1757720000.0,^GSPC
1819,2024-12-25,5984.6298828125,6040.10009765625,5981.43994140625,6040.0400390625,,^GSPC
1820,2024-12-26,6024.97021484375,6049.75,6007.3701171875,6037.58984375,2904530000.0,^GSPC
1821,2024-12-27,6006.169921875,6006.169921875,5932.9501953125,5970.83984375,3159610000.0,^GSPC
1822,2024-12-28,6006.169921875,6006.169921875,5932.9501953125,5970.83984375,,^GSPC
1823,2024-12-29,6006.169921875,6006.169921875,5932.9501953125,5970.83984375,,^GSPC
1824,2024-12-30,5920.669921875,5940.7900390625,5869.16015625,5906.93994140625,3433250000.0,^GSPC
1825,2024-12-31,5919.740234375,5929.740234375,5868.85986328125,5881.6298828125,3128350000.0,^GSPC
1826,2025-01-01,5919.740234375,5929.740234375,5868.85986328125,5881.6298828125,,^GSPC
1827,2025-01-02,5903.259765625,5935.08984375,5829.52978515625,5868.5498046875,3621680000.0,^GSPC
1828,2025-01-03,5891.06982421875,5949.33984375,5888.66015625,5942.47021484375,3667340000.0,^GSPC
1829,2025-01-04,5891.06982421875,5949.33984375,5888.66015625,5942.47021484375,,^GSPC
1830,2025-01-05,5891.06982421875,5949.33984375,5888.66015625,5942.47021484375,,^GSPC
1831,2025-01-06,5982.81005859375,6021.0400390625,5960.009765625,5975.3798828125,4940120000.0,^GSPC
1832,2025-01-07,5993.259765625,6000.68017578125,5890.68017578125,5909.02978515625,4517330000.0,^GSPC
1833,2025-01-08,5910.66015625,5927.89013671875,5874.77978515625,5918.25,4441740000.0,^GSPC
1834,2025-01-09,5910.66015625,5927.89013671875,5874.77978515625,5918.25,,^GSPC
1835,2025-01-10,5890.35009765625,5890.35009765625,5807.77978515625,5827.0400390625,4751930000.0,^GSPC
1836,2025-01-11,5890.35009765625,5890.35009765625,5807.77978515625,5827.0400390625,,^GSPC
1837,2025-01-12,5890.35009765625,5890.35009765625,5807.77978515625,5827.0400390625,,^GSPC
1838,2025-01-13,5782.02001953125,5838.60986328125,5773.31005859375,5836.22021484375,4421200000.0,^GSPC
1839,2025-01-14,5859.27001953125,5871.919921875,5805.419921875,5842.91015625,4142280000.0,^GSPC
1840,2025-01-15,5905.2099609375,5960.60986328125,5905.2099609375,5949.91015625,4544570000.0,^GSPC
1841,2025-01-16,5963.60986328125,5964.68994140625,5930.72021484375,5937.33984375,4285810000.0,^GSPC
1842,2025-01-17,5995.39990234375,6014.9599609375,5978.43994140625,5996.66015625,4366830000.0,^GSPC
1843,2025-01-18,5995.39990234375,6014.9599609375,5978.43994140625,5996.66015625,,^GSPC
1844,2025-01-19,5995.39990234375,6014.9599609375,5978.43994140625,5996.66015625,,^GSPC
1845,2025-01-20,5995.39990234375,6014.9599609375,5978.43994140625,5996.66015625,,^GSPC
1846,2025-01-21,6014.1201171875,6051.509765625,6006.8798828125,6049.240234375,4702920000.0,^GSPC
1847,2025-01-22,6081.39013671875,6100.81005859375,6076.1298828125,6086.3701171875,4323040000.0,^GSPC
1848,2025-01-23,6076.31982421875,6118.72998046875,6074.669921875,6118.7099609375,4432250000.0,^GSPC
1849,2025-01-24,6121.43017578125,6128.18017578125,6088.740234375,6101.240234375,4214250000.0,^GSPC
1850,2025-01-25,6121.43017578125,6128.18017578125,6088.740234375,6101.240234375,,^GSPC
1851,2025-01-26,6121.43017578125,6128.18017578125,6088.740234375,6101.240234375,,^GSPC
1852,2025-01-27,5969.0400390625,6017.169921875,5962.919921875,6012.27978515625,5198750000.0,^GSPC
1853,2025-01-28,6026.97021484375,6074.5400390625,5994.6298828125,6067.7001953125,4473640000.0,^GSPC
1854,2025-01-29,6057.7001953125,6062.830078125,6012.9599609375,6039.31005859375,4115310000.0,^GSPC
1855,2025-01-30,6050.75,6086.64013671875,6027.4599609375,6071.169921875,4634620000.0,^GSPC
1856,2025-01-31,6096.7900390625,6120.91015625,6030.93017578125,6040.52978515625,4843770000.0,^GSPC
1857,2025-02-01,6096.7900390625,6120.91015625,6030.93017578125,6040.52978515625,,^GSPC
1858,2025-02-02,6096.7900390625,6120.91015625,6030.93017578125,6040.52978515625,,^GSPC
1859,2025-02-03,5969.64990234375,6022.1298828125,5923.93017578125,5994.56982421875,4797210000.0,^GSPC
1860,2025-02-04,5998.14013671875,6042.47998046875,5990.8701171875,6037.8798828125,4410160000.0,^GSPC
1861,2025-02-05,6020.4501953125,6062.85986328125,6007.06005859375,6061.47998046875,4756250000.0,^GSPC
1862,2025-02-06,6072.22021484375,6084.02978515625,6046.830078125,6083.56982421875,4847120000.0,^GSPC
1863,2025-02-07,6083.1298828125,6101.27978515625,6019.9599609375,6025.990234375,4766900000.0,^GSPC
1864,2025-02-08,6083.1298828125,6101.27978515625,6019.9599609375,6025.990234375,,^GSPC
1865,2025-02-09,6083.1298828125,6101.27978515625,6019.9599609375,6025.990234375,,^GSPC
1866,2025-02-10,6046.39990234375,6073.3798828125,6044.83984375,6066.43994140625,4458760000.0,^GSPC
1867,2025-02-11,6049.31982421875,6076.27978515625,6042.33984375,6068.5,4324880000.0,^GSPC
1868,2025-02-12,6025.080078125,6063.0,6003.0,6051.97021484375,4627960000.0,^GSPC
1869,2025-02-13,6060.58984375,6116.91015625,6050.9501953125,6115.06982421875,4763800000.0,^GSPC
1870,2025-02-14,6115.52001953125,6127.47021484375,6107.6201171875,6114.6298828125,4335190000.0,^GSPC
1871,2025-02-15,6115.52001953125,6127.47021484375,6107.6201171875,6114.6298828125,,^GSPC
1872,2025-02-16,6115.52001953125,6127.47021484375,6107.6201171875,6114.6298828125,,^GSPC
1873,2025-02-17,6115.52001953125,6127.47021484375,6107.6201171875,6114.6298828125,,^GSPC
1874,2025-02-18,6121.60009765625,6129.6298828125,6099.509765625,6129.580078125,4684980000.0,^GSPC
1875,2025-02-19,6117.759765625,6147.43017578125,6111.14990234375,6144.14990234375,4562330000.0,^GSPC
1876,2025-02-20,6134.5,6134.5,6084.58984375,6117.52001953125,4813690000.0,^GSPC
1877,2025-02-21,6114.10009765625,6114.81982421875,6008.56005859375,6013.1298828125,5434560000.0,^GSPC
1878,2025-02-22,6114.10009765625,6114.81982421875,6008.56005859375,6013.1298828125,,^GSPC
1879,2025-02-23,6114.10009765625,6114.81982421875,6008.56005859375,6013.1298828125,,^GSPC
1880,2025-02-24,6026.68994140625,6043.64990234375,5977.830078125,5983.25,4990120000.0,^GSPC
1881,2025-02-25,5982.72998046875,5992.64990234375,5908.490234375,5955.25,5374690000.0,^GSPC
1882,2025-02-26,5970.8701171875,6009.81982421875,5932.68994140625,5956.06005859375,4869580000.0,^GSPC
1883,2025-02-27,5981.8798828125,5993.68994140625,5858.77978515625,5861.56982421875,5057680000.0,^GSPC
1884,2025-02-28,5856.740234375,5959.39990234375,5837.66015625,5954.5,6441140000.0,^GSPC
1885,2025-03-01,5856.740234375,5959.39990234375,5837.66015625,5954.5,,^GSPC
1886,2025-03-02,5856.740234375,5959.39990234375,5837.66015625,5954.5,,^GSPC
1887,2025-03-03,5968.330078125,5986.08984375,5810.91015625,5849.72021484375,5613850000.0,^GSPC
1888,2025-03-04,5811.97998046875,5865.080078125,5732.58984375,5778.14990234375,6138110000.0,^GSPC
1889,2025-03-05,5781.35986328125,5860.58984375,5742.35009765625,5842.6298828125,5285970000.0,^GSPC
1890,2025-03-06,5785.8701171875,5812.080078125,5711.64013671875,5738.52001953125,5165080000.0,^GSPC
1891,2025-03-07,5726.009765625,5783.009765625,5666.2900390625,5770.2001953125,5705140000.0,^GSPC
1892,2025-03-08,5726.009765625,5783.009765625,5666.2900390625,5770.2001953125,,^GSPC
1893,2025-03-09,5726.009765625,5783.009765625,5666.2900390625,5770.2001953125,,^GSPC
1894,2025-03-10,5705.3701171875,5705.3701171875,5564.02001953125,5614.56005859375,6409370000.0,^GSPC
1895,2025-03-11,5603.64990234375,5636.2998046875,5528.41015625,5572.06982421875,6221240000.0,^GSPC
1896,2025-03-12,5624.83984375,5642.18994140625,5546.08984375,5599.2998046875,5219830000.0,^GSPC
1897,2025-03-13,5594.4501953125,5597.77978515625,5504.64990234375,5521.52001953125,5018980000.0,^GSPC
1898,2025-03-14,5563.85009765625,5645.27001953125,5563.85009765625,5638.93994140625,4863180000.0,^GSPC
1899,2025-03-15,5563.85009765625,5645.27001953125,5563.85009765625,5638.93994140625,,^GSPC
1900,2025-03-16,5563.85009765625,5645.27001953125,5563.85009765625,5638.93994140625,,^GSPC
1901,2025-03-17,5635.60009765625,5703.52001953125,5631.1201171875,5675.1201171875,5031770000.0,^GSPC
