,country,code,year,gdp,continent,avg_schooling_years,invalid_gdp_flag,invalid_schooling_flag,log_gdp,log_gdp_zscore,gdp_outlier_flag,gdp_per_schooling_year,log_gdp_per_schooling_year
2645,Dominican Republic,DOM,2019,21451.287,North America,8.927999999999999,False,False,9.973539922556236,0.4448088048844395,False,2402.697916666667,7.78434751691728
2646,Dominican Republic,DOM,2020,19545.41,North America,9.04,False,False,9.880495755239064,0.367691384484213,False,2162.102876106195,7.67883658083498
2647,Dominican Republic,DOM,2021,22053.459,North America,9.04,False,False,10.001224739320362,0.4677546994489496,False,2439.5419247787613,7.799565564916277
2648,Dominican Republic,DOM,2022,22986.959,North America,9.04,False,False,10.042682334106,0.5021158298459563,False,2542.805199115044,7.841023159701915
2649,Dominican Republic,DOM,2023,23282.49,North America,9.04,False,False,10.05545685488858,0.5127036841737148,False,2575.4966814159297,7.853797680484496
2650,Dominican Republic,DOM,2024,24229.889,North America,9.04,False,False,10.095342232702263,0.5457617203448024,False,2680.2974557522125,7.893683058298181
2843,Ecuador,ECU,1990,9104.816,South America,7.23,False,False,9.11655878328096,-0.2654794022986479,False,1259.3106500691563,7.138319747110286
2844,Ecuador,ECU,1991,9292.618,South America,7.248,False,False,9.13697560050348,-0.248557414361278,False,1282.0940949227372,7.156250031762803
2845,Ecuador,ECU,1992,9291.371,South America,7.266,False,False,9.13684139896022,-0.2486686440829086,False,1278.7463528764106,7.15363546516121
2846,Ecuador,ECU,1993,9284.315,South America,7.284000000000001,False,False,9.13608169615954,-0.2492983054786567,False,1274.6176551345413,7.15040153429418
2847,Ecuador,ECU,1994,9494.175,South America,7.302,False,False,9.158433731635716,-0.2307723584330881,False,1300.2156943303205,7.1702854484022716
2848,Ecuador,ECU,1995,9525.177,South America,7.32,False,False,9.16169378249941,-0.2280703436778304,False,1301.25368852459,7.171083454526191
2849,Ecuador,ECU,1996,9509.275,South America,7.338,False,False,9.160022917091824,-0.229455200287163,False,1295.8946579449441,7.166956591158734
2850,Ecuador,ECU,1997,9739.267,South America,7.356,False,False,9.183921137131144,-0.2096477353516454,False,1323.9895323545404,7.188404830389069
2851,Ecuador,ECU,1998,9876.751,South America,7.374,False,False,9.197938890506316,-0.1980294575888407,False,1339.4020884187687,7.199978590694362
2852,Ecuador,ECU,1999,9242.967,South America,7.392,False,False,9.131618216989011,-0.2529977528439933,False,1250.4013798701299,7.131219882649628
2853,Ecuador,ECU,2000,9183.052,South America,7.41,False,False,9.125114890234972,-0.2583878788212799,False,1239.2782726045884,7.122284450926976
2854,Ecuador,ECU,2001,9405.117,South America,7.468,False,False,9.14900918184914,-0.2385836698664717,False,1259.3889930369578,7.138381956169663
2855,Ecuador,ECU,2002,9697.556,South America,7.526,False,False,9.179629173981644,-0.2132050257878515,False,1288.5405261759236,7.161265481810401
2856,Ecuador,ECU,2003,9802.814,South America,7.584,False,False,9.190424766298186,-0.204257358726614,False,1292.5651371308018,7.164384001345465
2857,Ecuador,ECU,2004,10290.663,South America,7.642,False,False,9.238992258239357,-0.1640033610628542,False,1346.5929076158075,7.205332909214649
2858,Ecuador,ECU,2005,10660.205,South America,7.7,False,False,9.274272928304155,-0.1347618261677722,False,1384.4422077922077,7.23305259944452
2859,Ecuador,ECU,2006,10933.49,South America,7.764,False,False,9.299585834869754,-0.1137818323276793,False,1408.2290056671818,7.250088169562991
2860,Ecuador,ECU,2007,10952.822,South America,7.828,False,False,9.301352418936329,-0.1123176416098455,False,1399.1852324987226,7.2436453694025
2861,Ecuador,ECU,2008,11474.525,South America,7.891999999999999,False,False,9.347884639736463,-0.0737505294837525,False,1453.9438672072988,7.282035051576096
2862,Ecuador,ECU,2009,11403.527,South America,7.955999999999999,False,False,9.34167797249753,-0.0788947763565055,False,1433.3241578682757,7.267751611505805
2863,Ecuador,ECU,2010,11665.698,South America,8.02,False,False,9.36440801978495,-0.0600555233122422,False,1454.5758104738156,7.282469597906527
2864,Ecuador,ECU,2011,12449.078,South America,8.123999999999999,False,False,9.429401842925657,-0.0061869560814308,False,1532.3828163466274,7.334579199207519
2865,Ecuador,ECU,2012,12961.026,South America,8.228,False,False,9.469702133439418,0.0272149705026056,False,1575.2340787554692,7.362159161648706
2866,Ecuador,ECU,2013,13689.152,South America,8.331999999999999,False,False,9.52435897333984,0.072515977775642,False,1642.9611137782047,7.4042554499411155
2867,Ecuador,ECU,2014,14064.799,South America,8.436,False,False,9.551430430029097,0.0949535035931954,False,1667.235538169749,7.418922167412567
2868,Ecuador,ECU,2015,13881.57,South America,8.54,False,False,9.538317340056002,0.0840850343343559,False,1625.476580796253,7.393556332255524
2869,Ecuador,ECU,2016,13586.516,South America,8.645999999999999,False,False,9.516833109303828,0.0662783463638651,False,1571.4221605366645,7.359736323058386
2870,Ecuador,ECU,2017,14179.153,South America,8.751999999999999,False,False,9.559528066285166,0.1016650346586394,False,1620.1043190127973,7.39024582060554
2871,Ecuador,ECU,2018,14083.507,South America,8.858,False,False,9.552759675402127,0.0960552166527336,False,1589.9195077895686,7.37143866990112
2872,Ecuador,ECU,2019,13870.489,South America,8.964,False,False,9.53751876863549,0.0834231576178357,False,1547.3548639000444,7.344302212696809
2873,Ecuador,ECU,2020,12440.326,South America,9.07,False,False,9.428698571737586,-0.0067698454922302,False,1371.590518191841,7.223726307610541
2874,Ecuador,ECU,2021,13507.444,South America,9.07,False,False,9.510996219864726,0.0614405809274744,False,1489.2441014332965,7.306023955737681
2875,Ecuador,ECU,2022,14186.639,South America,9.07,False,False,9.560055885157544,0.1021025046371452,False,1564.1277839029767,7.3550836210304995
2876,Ecuador,ECU,2023,14343.019,South America,9.07,False,False,9.571018621981336,0.1111887054034496,False,1581.3692392502755,7.366046357854292
2877,Ecuador,ECU,2024,13935.539,South America,9.07,False,False,9.542197618751796,0.0873011100119792,False,1536.4431091510473,7.337225354624749
2908,Egypt,EGY,1990,8006.6216,Africa,4.6,False,False,8.988024178307226,-0.3720122184175493,False,1740.5699130434784,7.461967874812177
2909,Egypt,EGY,1991,7876.5527,Africa,4.752,False,False,8.971645612512697,-0.3855871987774022,False,1657.5237163299664,7.4130800304523525
2910,Egypt,EGY,1992,8034.5625,Africa,4.904,False,False,8.991507827404815,-0.3691248796435897,False,1638.3691884176183,7.401456628770906
2911,Egypt,EGY,1993,8079.0547,Africa,5.056,False,False,8.997030152096718,-0.3645478336327387,False,1597.9142998417722,7.376454495252163
2912,Egypt,EGY,1994,8221.047,Africa,5.208,False,False,9.014452852201842,-0.3501074476606245,False,1578.5420506912442,7.364256947295574
2913,Egypt,EGY,1995,8423.578,Africa,5.36,False,False,9.038789957592256,-0.3299362231568957,False,1571.5630597014924,7.359825982509545
2914,Egypt,EGY,1996,8662.331,Africa,5.548,False,False,9.06673913392834,-0.3067712205189279,False,1561.3430064888248,7.3533016314757536
2915,Egypt,EGY,1997,8950.654,Africa,5.736,False,False,9.099481881224923,-0.2796331818740999,False,1560.43479776848,7.352719777927606
2916,Egypt,EGY,1998,9245.479,Africa,5.924,False,False,9.131889954269198,-0.2527725299344996,False,1560.6818028359214,7.352878057863645
2917,Egypt,EGY,1999,9588.859,Africa,6.112,False,False,9.168357182696838,-0.2225475446767039,False,1568.8578206806283,7.358103130832619
2918,Egypt,EGY,2000,9981.628,Africa,6.3,False,False,9.208501482254375,-0.1892749074452035,False,1584.385396825397,7.367951848856888
2919,Egypt,EGY,2001,10117.333,Africa,6.426,False,False,9.222005370559929,-0.1780825343870724,False,1574.4371304077188,7.3616531098662605
2920,Egypt,EGY,2002,10143.506,Africa,6.552,False,False,9.224588976753015,-0.1759411745287824,False,1548.1541514041514,7.344818630202247
2921,Egypt,EGY,2003,10250.377,Africa,6.678,False,False,9.235069764377974,-0.1672544257652169,False,1534.9471398622343,7.336251222856511
2922,Egypt,EGY,2004,10451.821,Africa,6.803999999999999,False,False,9.254531500584935,-0.1511240337582199,False,1536.1288947677838,7.3370208260513206
2923,Egypt,EGY,2005,10700.609,Africa,6.93,False,False,9.2780559347182,-0.1316263722815117,False,1544.0994227994229,7.3421961215163885
2924,Egypt,EGY,2006,11211.832,Africa,7.032,False,False,9.324724928226646,-0.0929458993854737,False,1594.401592718999,7.37425376784377
2925,Egypt,EGY,2007,11782.006,Africa,7.134,False,False,9.374328731332904,-0.0518329801354624,False,1651.5287356321837,7.4094566443962036
2926,Egypt,EGY,2008,12391.585,Africa,7.236,False,False,9.424772892187958,-0.0100235505756799,False,1712.4910171365395,7.445704324654908
2927,Egypt,EGY,2009,12728.081,Africa,7.338,False,False,9.451565933919436,0.0121832176999041,False,1734.543608612701,7.458499607986345
2928,Egypt,EGY,2010,13128.988,Africa,7.44,False,False,9.482577888926532,0.0378867307805568,False,1764.6489247311827,7.475707040081533
2929,Egypt,EGY,2011,13082.427,Africa,7.458,False,False,9.479025158257548,0.0349421354075335,False,1754.1468222043443,7.469737876500919
2930,Egypt,EGY,2012,13076.806,Africa,7.476,False,False,9.478595405589608,0.0345859452441178,False,1749.1714820759764,7.466897515996291
2931,Egypt,EGY,2013,13058.075,Africa,7.494000000000001,False,False,9.477161995335535,0.0333978976280605,False,1742.4706431812115,7.463059294964041
2932,Egypt,EGY,2014,13136.365,Africa,7.512,False,False,9.483139617542475,0.0383523060344995,False,1748.717385516507,7.466637875636515
2933,Egypt,EGY,2015,13425.912,Africa,7.53,False,False,9.50494185003062,0.0564225620960136,False,1782.989641434263,7.486046808218818
2934,Egypt,EGY,2016,13727.32,Africa,7.626,False,False,9.52714328670137,0.0748236889435563,False,1800.068187778652,7.495579825265999
2935,Egypt,EGY,2017,14018.36,Africa,7.722,False,False,9.548123177997455,0.0922123672850586,False,1815.3794353794353,7.50404978015541
2936,Egypt,EGY,2018,14488.209,Africa,7.818,False,False,9.58109042519084,0.1195364772702006,False,1853.1861089792787,7.524661657820077
2937,Egypt,EGY,2019,15026.568,Africa,7.914,False,False,9.617575113359344,0.1497759336143119,False,1898.732373009856,7.548941770396111
2938,Egypt,EGY,2020,15309.236,Africa,8.01,False,False,9.636211585381762,0.1652223252492733,False,1911.265418227216,7.555520824301494
2939,Egypt,EGY,2021,15579.016,Africa,8.01,False,False,9.653680159535458,0.1797007328232913,False,1944.9458177278402,7.57298939845519
2940,Egypt,EGY,2022,16360.391,Africa,8.01,False,False,9.702618509626644,0.2202621073456788,False,2042.4957553058678,7.621927748546377
2941,Egypt,EGY,2023,16691.387,Africa,8.01,False,False,9.722648116857846,0.2368631655940116,False,2083.818601747815,7.641957355777579
2942,Egypt,EGY,2024,16798.152,Africa,8.01,False,False,9.729024159340906,0.2421477950644406,False,2097.147565543071,7.648333398260639
2967,El Salvador,SLV,1990,5976.0176,North America,5.08,False,False,8.695509671922105,-0.6144558321603656,False,1176.3814173228347,7.070198410331715
2968,El Salvador,SLV,1991,5960.059,North America,5.224,False,False,8.692835659339256,-0.6166721231805662,False,1140.8995022970903,7.039572267365126
2969,El Salvador,SLV,1992,6275.1875,North America,5.368,False,False,8.74435864403166,-0.5739685364285427,False,1168.9991616989566,7.063903244362279
2970,El Salvador,SLV,1993,6553.0723,North America,5.512,False,False,8.787689272093237,-0.5380549874465871,False,1188.8737844702468,7.080761738381879
2971,El Salvador,SLV,1994,6795.506,North America,5.656,False,False,8.82401679033225,-0.5079457976186522,False,1201.4685289957567,7.091299861737978
2972,El Salvador,SLV,1995,7057.9204,North America,5.8,False,False,8.861905726189187,-0.4765424643496635,False,1216.882827586207,7.104047808636814
2973,El Salvador,SLV,1996,7062.3003,North America,6.048,False,False,8.862526098948726,-0.4760282833076742,False,1167.7083829365079,7.062798460071493
2974,El Salvador,SLV,1997,7234.9443,North America,6.296,False,False,8.88667794034901,-0.4560106104066281,False,1149.1334656925033,7.046763429233908
2975,El Salvador,SLV,1998,7381.1147,North America,6.5440000000000005,False,False,8.906679949549051,-0.439432426122699,False,1127.9209504889975,7.028131350248606
2976,El Salvador,SLV,1999,7498.4673,North America,6.792,False,False,8.922453918640052,-0.4263585512002202,False,1104.014620141343,7.006708469631006
2977,El Salvador,SLV,2000,7545.4478,North America,7.04,False,False,8.928699720004062,-0.4211818689490615,False,1071.7965625,6.97709154983411
2978,El Salvador,SLV,2001,7580.323,North America,7.248,False,False,8.933311089865748,-0.4173598459410809,False,1045.8503035320089,6.952585521125071
2979,El Salvador,SLV,2002,7675.671,North America,7.456,False,False,8.945810995344004,-0.4069995999039081,False,1029.4623122317596,6.936791917960713
2980,El Salvador,SLV,2003,7780.272,North America,7.664,False,False,8.95934657800089,-0.3957809577449125,False,1015.1711899791233,6.92281253733233
2981,El Salvador,SLV,2004,7841.532,North America,7.872,False,False,8.96718950241803,-0.3892805384614332,False,996.1295731707318,6.903877342668078
2982,El Salvador,SLV,2005,8050.5347,North America,8.08,False,False,8.99349379056699,-0.36747886183836,False,996.3533044554456,6.904101918033986
2983,El Salvador,SLV,2006,8404.247,North America,8.076,False,False,9.036492452299292,-0.3318404551647468,False,1040.644749876176,6.947595751848701
2984,El Salvador,SLV,2007,8548.835,North America,8.072000000000001,False,False,9.053550295336994,-0.3177024721982774,False,1059.0727205153614,6.965149012285686
2985,El Salvador,SLV,2008,8704.806,North America,8.068,False,False,9.071630565911448,-0.3027170747570049,False,1078.9298463063958,6.983724945819483
2986,El Salvador,SLV,2009,8494.498,North America,8.064,False,False,9.047173938775476,-0.3229873619850825,False,1053.3851686507935,6.959764227446463
2987,El Salvador,SLV,2010,8648.93,North America,8.06,False,False,9.065190892852556,-0.3080544428999188,False,1073.0682382133996,6.978277336334019
2988,El Salvador,SLV,2011,8943.062,North America,7.982,False,False,9.09863331511875,-0.2803364954834764,False,1120.4036582310198,7.021444308492208
2989,El Salvador,SLV,2012,9165.42,North America,7.904,False,False,9.123192985737717,-0.2599808031426812,False,1159.5926113360324,7.055824025292147
2990,El Salvador,SLV,2013,9327.564,North America,7.826,False,False,9.140729166503023,-0.2454463614545431,False,1191.8686429849222,7.083277642714805
2991,El Salvador,SLV,2014,9451.744,North America,7.748,False,False,9.153954553725034,-0.2344848173216497,False,1219.8946824987095,7.106519808180284
2992,El Salvador,SLV,2015,9646.154,North America,7.67,False,False,9.174314565668384,-0.217609911073774,False,1257.6471968709257,7.136997950289219
2993,El Salvador,SLV,2016,9863.761,North America,7.756,False,False,9.196622815029148,-0.1991202550969224,False,1271.7587674058793,7.148156077648743
2994,El Salvador,SLV,2017,10064.794,North America,7.842,False,False,9.216798870899712,-0.1823978164158936,False,1283.4473348635552,7.157304967029572
2995,El Salvador,SLV,2018,10297.203,North America,7.928,False,False,9.239627583942369,-0.1634767866332799,False,1298.8399344096872,7.169226786914682
2996,El Salvador,SLV,2019,10543.938,North America,8.014,False,False,9.263306376603603,-0.1438511888029322,False,1315.6897928624908,7.1821163643896515
2997,El Salvador,SLV,2020,9692.449,North America,8.1,False,False,9.17910240773088,-0.2136416233262486,False,1196.5986419753087,7.087238346052486
2998,El Salvador,SLV,2021,10809.714,North America,8.1,False,False,9.288200453298987,-0.1232183320280509,False,1334.5325925925927,7.196336391620595
2999,El Salvador,SLV,2022,11085.618,North America,8.1,False,False,9.313403871511266,-0.1023290849764486,False,1368.594814814815,7.221539809832874
3000,El Salvador,SLV,2023,11424.6455,North America,8.1,False,False,9.343528186834623,-0.077361270700232,False,1410.4500617283952,7.251664125156231
3001,El Salvador,SLV,2024,11669.082,North America,8.1,False,False,9.364698058947411,-0.0598151313277779,False,1440.6274074074074,7.272833997269019
3042,Estonia,EST,1990,19163.229,Europe,12.33,False,False,9.860748565509288,0.351324401189892,False,1554.1953771289536,7.348713248333036
3043,Estonia,EST,1991,17718.955,Europe,12.33,False,False,9.782390249508138,0.2863789954632147,False,1437.0604217356045,7.270354932331885
3044,Estonia,EST,1992,14225.231,Europe,12.33,False,False,9.562772497878498,0.1043541037572953,False,1153.7089213300892,7.050737180702245
3045,Estonia,EST,1993,13758.295,Europe,12.33,False,False,9.52939719392615,0.076691785741111,False,1115.83901054339,7.017361876749897
3046,Estonia,EST,1994,13824.843,Europe,12.33,False,False,9.534222470087355,0.0806910998410746,False,1121.2362530413625,7.022187152911102
3047,Estonia,EST,1995,14710.969,Europe,12.33,False,False,9.59634868498132,0.1321829189415778,False,1193.1037307380373,7.084313367805067
3048,Estonia,EST,1996,15667.591,Europe,12.33,False,False,9.659349590283654,0.1843997041510499,False,1270.6886455798865,7.147314273107401
3049,Estonia,EST,1997,17915.453,Europe,12.33,False,False,9.79341891549249,0.295519840028675,False,1452.99699918897,7.281383598316237
3050,Estonia,EST,1998,18873.375,Europe,12.33,False,False,9.845507477695802,0.3386921920986678,False,1530.6873479318735,7.33347216051955
3051,Estonia,EST,1999,18737.898,Europe,12.33,False,False,9.838303383012487,0.3327212514764314,False,1519.6997566909977,7.326268065836235
3052,Estonia,EST,2000,20528.57,Europe,12.33,False,False,9.929572853422378,0.4083677570259167,False,1664.9286293592863,7.417537536246125
3053,Estonia,EST,2001,21874.695,Europe,12.33,False,False,9.99308576827147,0.4610089090345641,False,1774.103406326034,7.481050451095217
3054,Estonia,EST,2002,23539.906,Europe,12.33,False,False,10.066452387603237,0.5218170670254314,False,1909.15701540957,7.554417070426983
3055,Estonia,EST,2003,25487.533,Europe,12.33,False,False,10.145944709634202,0.5877023663774613,False,2067.115409570154,7.633909392457949
3056,Estonia,EST,2004,27384.084,Europe,12.33,False,False,10.21771724768998,0.6471893084398379,False,2220.931386861314,7.705681930513726
3057,Estonia,EST,2005,30164.006,Europe,12.33,False,False,10.314404638235128,0.7273263267942937,False,2446.391403081914,7.802369321058876
3058,Estonia,EST,2006,33304.594,Europe,12.33,False,False,10.413450624411167,0.8094182104139901,False,2701.102514193025,7.901415307234916
3059,Estonia,EST,2007,35989.863,Europe,12.33,False,False,10.490992594452884,0.873687007425032,False,2918.8858880778585,7.97895727727663
3060,Estonia,EST,2008,34236.95,Europe,12.33,False,False,10.441060749185274,0.8323021983188872,False,2776.7193836171937,7.929025432009021
3061,Estonia,EST,2009,29284.404,Europe,12.33,False,False,10.284810366600889,0.7027978264824315,False,2375.05304136253,7.772775049424635
3062,Estonia,EST,2010,30070.299,Europe,12.33,False,False,10.311293219398388,0.724747502120026,False,2438.7914841849147,7.799257902222133
3063,Estonia,EST,2011,32456.121,Europe,12.33,False,False,10.387644333003564,0.7880292864133369,False,2632.288807785888,7.875609015827311
3064,Estonia,EST,2012,33768.574,Europe,12.33,False,False,10.42728588565949,0.8208852339663287,False,2738.7326845093266,7.915250568483237
3065,Estonia,EST,2013,34484.223,Europe,12.33,False,False,10.448257194076104,0.838266798594596,False,2796.7739659367394,7.936221876899849
3066,Estonia,EST,2014,35723.625,Europe,12.33,False,False,10.483567513603903,0.8675329077340277,False,2897.293187347932,7.971532196427652
3067,Estonia,EST,2015,36356.44,Europe,12.33,False,False,10.50112663370696,0.8820863621405723,False,2948.616382806164,7.989091316530707
3068,Estonia,EST,2016,37470.043,Europe,12.322,False,False,10.53129703937181,0.9070923772878774,False,3040.9059405940593,8.01991075677943
3069,Estonia,EST,2017,39533.465,Europe,12.314,False,False,10.584902807394872,0.951522228913286,False,3210.448676303394,8.074165980905853
3070,Estonia,EST,2018,40853.65,Europe,12.306,False,False,10.61775144758175,0.9787480343335436,False,3319.8155371363564,8.107664499263452
3071,Estonia,EST,2019,42218.96,Europe,12.298,False,False,10.650624688223504,1.0059942292491932,False,3432.9939827614244,8.141188040692224
3072,Estonia,EST,2020,40920.527,Europe,12.29,False,False,10.619387098770511,0.9801037044844934,False,3329.579088689992,8.110601175192567
3073,Estonia,EST,2021,44251.54,Europe,12.29,False,False,10.697645452090375,1.0449662585468564,False,3600.6135069161924,8.188859528512435
3074,Estonia,EST,2022,43128.633,Europe,12.29,False,False,10.67194239426364,1.023662897216973,False,3509.245972335232,8.163156470685696
3075,Estonia,EST,2023,41288.617,Europe,12.29,False,False,10.628342123526243,0.9875258613879806,False,3359.5294548413344,8.1195561999483
3076,Estonia,EST,2024,41189.668,Europe,12.29,False,False,10.625942727188852,0.9855371794384,False,3351.4782750203417,8.11715680361091
3103,Eswatini,SWZ,1990,5447.739,Africa,5.28,False,False,8.60295593919276,-0.6911667676472574,False,1031.76875,6.939029841474591
3104,Eswatini,SWZ,1991,5325.3525,Africa,5.264,False,False,8.580234185569788,-0.7099991466872039,False,1011.6551101823708,6.919342991546771
3105,Eswatini,SWZ,1992,5291.8965,Africa,5.248,False,False,8.57393196722046,-0.7152225887998341,False,1008.3644245426829,6.916084915578672
3106,Eswatini,SWZ,1993,5299.532,Africa,5.232,False,False,8.57537379375458,-0.7140275655524677,False,1012.90749235474,6.920580179599682
3107,Eswatini,SWZ,1994,5427.35,Africa,5.216,False,False,8.599206264336912,-0.6942745954731212,False,1040.519555214724,6.94747543971256
3108,Eswatini,SWZ,1995,5693.822,Africa,5.2,False,False,8.647137006372882,-0.6545483526546684,False,1094.9657692307692,6.9984783807855
3109,Eswatini,SWZ,1996,5796.6523,Africa,5.0840000000000005,False,False,8.665035840241265,-0.6397133346637323,False,1140.1755114083396,7.038937486914057
3110,Eswatini,SWZ,1997,5876.803,Africa,4.968,False,False,8.678768185547167,-0.628331610515174,False,1182.9313607085346,7.0757508409159895
3111,Eswatini,SWZ,1998,5952.854,Africa,4.852,False,False,8.691626047403282,-0.6176746809429415,False,1226.886644682605,7.112235056321479
3112,Eswatini,SWZ,1999,6062.348,Africa,4.736,False,False,8.709852462766479,-0.6025681549082528,False,1280.056587837838,7.154659565184773
3113,Eswatini,SWZ,2000,6106.0747,Africa,4.62,False,False,8.717039407088317,-0.5966114289506668,False,1321.6611904761905,7.186644701994669
3114,Eswatini,SWZ,2001,6135.453,Africa,4.624,False,False,8.721839193049881,-0.5926332417896456,False,1326.871323529412,7.190579061679805
3115,Eswatini,SWZ,2002,6335.8135,Africa,4.628,False,False,8.753973498086298,-0.5659994958793295,False,1369.01761019879,7.221848688754867
3116,Eswatini,SWZ,2003,6578.302,Africa,4.632,False,False,8.79153193630627,-0.534870087628383,False,1420.1860967184803,7.258543196035577
3117,Eswatini,SWZ,2004,6775.2217,Africa,4.636,False,False,8.82102736845974,-0.5104235080431015,False,1461.4369499568593,7.287175442982235
3118,Eswatini,SWZ,2005,7142.1924,Africa,4.64,False,False,8.873775067024248,-0.4667048466521378,False,1539.265603448276,7.339060700786083
3119,Eswatini,SWZ,2006,7584.72,Africa,4.778,False,False,8.933890976137514,-0.4168792211507959,False,1587.4257011301802,7.369868927233897
3120,Eswatini,SWZ,2007,7866.731,Africa,4.916,False,False,8.970397880278254,-0.3866213516323841,False,1600.2300650935717,7.377902688574466
3121,Eswatini,SWZ,2008,7926.3794,Africa,5.054,False,False,8.977951640381692,-0.3803605992360137,False,1568.3378314206568,7.357771631415689
3122,Eswatini,SWZ,2009,7988.5977,Africa,5.192,False,False,8.98577051647358,-0.3738801118285648,False,1538.6359206471495,7.338651537071792
3123,Eswatini,SWZ,2010,8245.642,Africa,5.33,False,False,9.0174400973353,-0.3476315413739872,False,1547.024765478424,7.344088859157549
3124,Eswatini,SWZ,2011,8350.892,Africa,5.418,False,False,9.030123638486678,-0.3371190933255236,False,1541.3237356958286,7.340396894823775
3125,Eswatini,SWZ,2012,8645.845,Africa,5.506,False,False,9.064834137701624,-0.3083501308269287,False,1570.2588085724663,7.358995730981209
3126,Eswatini,SWZ,2013,8951.058,Africa,5.593999999999999,False,False,9.099527016572882,-0.2795957725264356,False,1600.1176260278874,7.377832421793114
3127,Eswatini,SWZ,2014,9084.494,Africa,5.682,False,False,9.114324283076648,-0.2673314140540206,False,1598.8197817669834,7.377020999644652
3128,Eswatini,SWZ,2015,9186.653,Africa,5.77,False,False,9.1255069487951,-0.2580629305125937,False,1592.1409012131717,7.37283486827509
3129,Eswatini,SWZ,2016,9402.509,Africa,5.908,False,False,9.14873184753627,-0.2388135317418976,False,1591.487643872715,7.372424482867136
3130,Eswatini,SWZ,2017,9660.552,Africa,6.045999999999999,False,False,9.175806068431116,-0.2163737148790178,False,1597.841878928217,7.376409172073849
3131,Eswatini,SWZ,2018,9578.101,Africa,6.184,False,False,9.167234625845913,-0.2234779489254822,False,1548.8520375161709,7.345269314560792
3132,Eswatini,SWZ,2019,10099.586,Africa,6.322,False,False,9.220249711890224,-0.1795376698524612,False,1597.530211958241,7.376214098096797
3133,Eswatini,SWZ,2020,9695.825,Africa,6.46,False,False,9.17945065946635,-0.2133529832506413,False,1500.9017027863779,7.313821341671838
3134,Eswatini,SWZ,2021,9990.435,Africa,6.46,False,False,9.20938341423815,-0.188543939330616,False,1546.5069659442725,7.343754096443639
3135,Eswatini,SWZ,2022,9927.605,Africa,6.46,False,False,9.20307453963041,-0.1937728983229503,False,1536.780959752322,7.3374452218359005
3136,Eswatini,SWZ,2023,10181.504,Africa,6.46,False,False,9.228328019859912,-0.172842158572347,False,1576.084210526316,7.362698702065402
3137,Eswatini,SWZ,2024,10380.396,Africa,6.46,False,False,9.247674306281194,-0.1568074543436827,False,1606.8724458204335,7.382044988486683
3357,Fiji,FJI,1990,7820.7173,Oceania,9.24,False,False,8.964531555675464,-0.3914835136962932,False,846.3979761904762,6.740989670021872
3358,Fiji,FJI,1991,7547.678,Oceania,9.448,False,False,8.928995245271098,-0.4209369299387606,False,798.8651566469093,6.6831921663760365
3359,Fiji,FJI,1992,7950.0664,Oceania,9.656,False,False,8.980935559814755,-0.3778874493761676,False,823.3291632145815,6.713356076019526
3360,Fiji,FJI,1993,8067.8047,Oceania,9.864,False,False,8.995636692038428,-0.3657027694898117,False,817.9039639091645,6.706744926176384
3361,Fiji,FJI,1994,8432.299,Oceania,10.072,False,False,9.03982473030425,-0.3290785766804912,False,837.2020452740271,6.730065433562204
3362,Fiji,FJI,1995,8600.093,Oceania,10.28,False,False,9.059528296136618,-0.312747750004397,False,836.5849221789884,6.729328036109599
3363,Fiji,FJI,1996,8956.351,Oceania,10.218,False,False,9.100118168554069,-0.2791058104238333,False,876.5268154237621,6.775967297645463
3364,Fiji,FJI,1997,8669.252,Oceania,10.156,False,False,9.067537791542923,-0.3061092723625237,False,853.6089011421819,6.749473127700492
3365,Fiji,FJI,1998,8673.878,Oceania,10.094,False,False,9.068071259274491,-0.3056671204629297,False,859.3102833366357,6.756130071356423
3366,Fiji,FJI,1999,9328.606,Oceania,10.032,False,False,9.140840872174778,-0.2453537768949944,False,929.8849681020733,6.835060888284212
3367,Fiji,FJI,2000,9070.993,Oceania,9.97,False,False,9.112837018924646,-0.2685640971782104,False,909.8287863590772,6.813256434950898
3368,Fiji,FJI,2001,9157.809,Oceania,9.928,False,False,9.122362236917436,-0.2606693493231428,False,922.4223408541498,6.827003189015129
3369,Fiji,FJI,2002,9357.754,Oceania,9.886,False,False,9.14396058341233,-0.2427680792637445,False,946.5662553105403,6.852840968527563
3370,Fiji,FJI,2003,9361.464,Oceania,9.844,False,False,9.14435696749724,-0.2424395458478695,False,950.9817147501017,6.8574948349684295
3371,Fiji,FJI,2004,9766.527,Oceania,9.802,False,False,9.186716205893502,-0.2073311098284187,False,996.3810446847583,6.904129759406145
3372,Fiji,FJI,2005,9745.581,Oceania,9.76,False,False,9.184569230482552,-0.2091105787637555,False,998.522643442623,6.906276830057552
3373,Fiji,FJI,2006,9837.086,Oceania,9.878,False,False,9.193914807977338,-0.2013647216151655,False,995.8580684349058,6.903604745858905
3374,Fiji,FJI,2007,9672.29,Oceania,9.996,False,False,9.177020375302536,-0.2153672658323092,False,967.6160464185675,6.874835362329831
3375,Fiji,FJI,2008,9711.966,Oceania,10.114,False,False,9.181114012469427,-0.2119743531171131,False,960.2497528178761,6.867193409811637
3376,Fiji,FJI,2009,9536.817,Oceania,10.232,False,False,9.16291506097078,-0.2270581163881694,False,932.0579554339328,6.837394996694238
